type,lat,long,value,category
Bairros,41.14398600000002,-8.56268000000003,0,Bairros
Bairros,41.14398600000002,-8.560180000000031,0,Bairros
Bairros,41.14578600000002,-8.71268,0,Bairros
Bairros,41.14578600000002,-8.710180000000001,0,Bairros
Bairros,41.14578600000002,-8.707680000000002,0,Bairros
Bairros,41.14578600000002,-8.705180000000002,0,Bairros
Bairros,41.14578600000002,-8.702680000000003,0,Bairros
Bairros,41.14578600000002,-8.700180000000003,0,Bairros
Bairros,41.14578600000002,-8.697680000000004,0,Bairros
Bairros,41.14578600000002,-8.695180000000004,0,Bairros
Bairros,41.14578600000002,-8.692680000000005,0,Bairros
Bairros,41.14578600000002,-8.690180000000005,0,Bairros
Bairros,41.14578600000002,-8.687680000000006,0,Bairros
Bairros,41.14578600000002,-8.685180000000006,0,Bairros
Bairros,41.14578600000002,-8.682680000000007,0,Bairros
Bairros,41.14578600000002,-8.680180000000007,0,Bairros
Bairros,41.14578600000002,-8.677680000000008,0,Bairros
Bairros,41.14578600000002,-8.675180000000008,0,Bairros
Bairros,41.14578600000002,-8.672680000000009,0,Bairros
Bairros,41.14578600000002,-8.670180000000009,0,Bairros
Bairros,41.14578600000002,-8.66768000000001,0,Bairros
Bairros,41.14578600000002,-8.66518000000001,0,Bairros
Bairros,41.14578600000002,-8.66268000000001,0,Bairros
Bairros,41.14578600000002,-8.660180000000011,0,Bairros
Bairros,41.14578600000002,-8.657680000000012,0,Bairros
Bairros,41.14578600000002,-8.655180000000012,0,Bairros
Bairros,41.14578600000002,-8.652680000000013,0,Bairros
Bairros,41.14578600000002,-8.650180000000013,0,Bairros
Bairros,41.14578600000002,-8.647680000000014,0,Bairros
Bairros,41.14578600000002,-8.645180000000014,0,Bairros
Bairros,41.14578600000002,-8.642680000000015,0,Bairros
Bairros,41.14578600000002,-8.640180000000015,0,Bairros
Bairros,41.14578600000002,-8.637680000000016,0,Bairros
Bairros,41.14578600000002,-8.635180000000016,0,Bairros
Bairros,41.14578600000002,-8.632680000000017,0,Bairros
Bairros,41.14578600000002,-8.630180000000017,0,Bairros
Bairros,41.14578600000002,-8.627680000000018,0,Bairros
Bairros,41.14578600000002,-8.625180000000018,0,Bairros
Bairros,41.14578600000002,-8.622680000000019,0,Bairros
Bairros,41.14578600000002,-8.620180000000019,0,Bairros
Bairros,41.14578600000002,-8.61768000000002,0,Bairros
Bairros,41.14578600000002,-8.61518000000002,0,Bairros
Bairros,41.14578600000002,-8.61268000000002,0,Bairros
Bairros,41.14578600000002,-8.610180000000021,0,Bairros
Bairros,41.14578600000002,-8.607680000000022,0,Bairros
Bairros,41.14578600000002,-8.605180000000022,0,Bairros
Bairros,41.14578600000002,-8.602680000000023,0,Bairros
Bairros,41.14578600000002,-8.600180000000023,0,Bairros
Bairros,41.14578600000002,-8.597680000000024,0,Bairros
Bairros,41.14578600000002,-8.595180000000024,0,Bairros
Bairros,41.14578600000002,-8.592680000000025,0,Bairros
Bairros,41.14578600000002,-8.590180000000025,0,Bairros
Bairros,41.14578600000002,-8.587680000000026,0,Bairros
Bairros,41.14578600000002,-8.585180000000026,0,Bairros
Bairros,41.14578600000002,-8.582680000000027,0,Bairros
Bairros,41.14578600000002,-8.580180000000027,0,Bairros
Bairros,41.14578600000002,-8.577680000000028,0,Bairros
Bairros,41.14578600000002,-8.575180000000028,0,Bairros
Bairros,41.14578600000002,-8.572680000000028,0,Bairros
Bairros,41.14578600000002,-8.570180000000029,0,Bairros
Bairros,41.14578600000002,-8.56768000000003,0,Bairros
Bairros,41.14578600000002,-8.56518000000003,0,Bairros
Bairros,41.14578600000002,-8.56268000000003,0,Bairros
Bairros,41.14578600000002,-8.560180000000031,0,Bairros
Bairros,41.147586000000025,-8.71268,0,Bairros
Bairros,41.147586000000025,-8.710180000000001,0,Bairros
Bairros,41.147586000000025,-8.707680000000002,0,Bairros
Bairros,41.147586000000025,-8.705180000000002,0,Bairros
Bairros,41.147586000000025,-8.702680000000003,0,Bairros
Bairros,41.147586000000025,-8.700180000000003,0,Bairros
Bairros,41.147586000000025,-8.697680000000004,0,Bairros
Bairros,41.147586000000025,-8.695180000000004,0,Bairros
Bairros,41.147586000000025,-8.692680000000005,0,Bairros
Bairros,41.147586000000025,-8.690180000000005,0,Bairros
Bairros,41.147586000000025,-8.687680000000006,0,Bairros
Bairros,41.147586000000025,-8.685180000000006,0,Bairros
Bairros,41.147586000000025,-8.682680000000007,0,Bairros
Bairros,41.147586000000025,-8.680180000000007,0,Bairros
Bairros,41.147586000000025,-8.677680000000008,0,Bairros
Bairros,41.147586000000025,-8.675180000000008,0,Bairros
Bairros,41.147586000000025,-8.672680000000009,0,Bairros
Bairros,41.147586000000025,-8.670180000000009,0,Bairros
Bairros,41.147586000000025,-8.66768000000001,0,Bairros
Bairros,41.147586000000025,-8.66518000000001,0,Bairros
Bairros,41.147586000000025,-8.66268000000001,0,Bairros
Bairros,41.147586000000025,-8.660180000000011,0,Bairros
Bairros,41.147586000000025,-8.657680000000012,0,Bairros
Bairros,41.147586000000025,-8.655180000000012,0,Bairros
Bairros,41.147586000000025,-8.652680000000013,0,Bairros
Bairros,41.147586000000025,-8.650180000000013,0,Bairros
Bairros,41.147586000000025,-8.647680000000014,0,Bairros
Bairros,41.147586000000025,-8.645180000000014,0,Bairros
Bairros,41.147586000000025,-8.642680000000015,0,Bairros
Bairros,41.147586000000025,-8.640180000000015,0,Bairros
Bairros,41.147586000000025,-8.637680000000016,0,Bairros
Bairros,41.147586000000025,-8.635180000000016,0,Bairros
Bairros,41.147586000000025,-8.632680000000017,0,Bairros
Bairros,41.147586000000025,-8.630180000000017,0,Bairros
Bairros,41.147586000000025,-8.627680000000018,0,Bairros
Bairros,41.147586000000025,-8.625180000000018,0,Bairros
Bairros,41.147586000000025,-8.622680000000019,0,Bairros
Bairros,41.147586000000025,-8.620180000000019,0,Bairros
Bairros,41.147586000000025,-8.61768000000002,0,Bairros
Bairros,41.147586000000025,-8.61518000000002,0,Bairros
Bairros,41.147586000000025,-8.61268000000002,0,Bairros
Bairros,41.147586000000025,-8.610180000000021,0,Bairros
Bairros,41.147586000000025,-8.607680000000022,0,Bairros
Bairros,41.147586000000025,-8.605180000000022,0,Bairros
Bairros,41.147586000000025,-8.602680000000023,0,Bairros
Bairros,41.147586000000025,-8.600180000000023,0,Bairros
Bairros,41.147586000000025,-8.597680000000024,0,Bairros
Bairros,41.147586000000025,-8.595180000000024,0,Bairros
Bairros,41.147586000000025,-8.592680000000025,0,Bairros
Bairros,41.147586000000025,-8.590180000000025,0,Bairros
Bairros,41.147586000000025,-8.587680000000026,0,Bairros
Bairros,41.147586000000025,-8.585180000000026,0,Bairros
Bairros,41.147586000000025,-8.582680000000027,0,Bairros
Bairros,41.147586000000025,-8.580180000000027,0,Bairros
Bairros,41.147586000000025,-8.577680000000028,0,Bairros
Bairros,41.147586000000025,-8.575180000000028,0,Bairros
Bairros,41.147586000000025,-8.572680000000028,0,Bairros
Bairros,41.147586000000025,-8.570180000000029,0,Bairros
Bairros,41.147586000000025,-8.56768000000003,0,Bairros
Bairros,41.147586000000025,-8.56518000000003,0,Bairros
Bairros,41.147586000000025,-8.56268000000003,0,Bairros
Bairros,41.147586000000025,-8.560180000000031,0,Bairros
Bairros,41.14938600000003,-8.71268,0,Bairros
Bairros,41.14938600000003,-8.710180000000001,0,Bairros
Bairros,41.14938600000003,-8.707680000000002,0,Bairros
Bairros,41.14938600000003,-8.705180000000002,0,Bairros
Bairros,41.14938600000003,-8.702680000000003,0,Bairros
Bairros,41.14938600000003,-8.700180000000003,0,Bairros
Bairros,41.14938600000003,-8.697680000000004,0,Bairros
Bairros,41.14938600000003,-8.695180000000004,0,Bairros
Bairros,41.14938600000003,-8.692680000000005,0,Bairros
Bairros,41.14938600000003,-8.690180000000005,0,Bairros
Bairros,41.14938600000003,-8.687680000000006,0,Bairros
Bairros,41.14938600000003,-8.685180000000006,0,Bairros
Bairros,41.14938600000003,-8.682680000000007,0,Bairros
Bairros,41.14938600000003,-8.680180000000007,0,Bairros
Bairros,41.14938600000003,-8.677680000000008,0,Bairros
Bairros,41.14938600000003,-8.675180000000008,0,Bairros
Bairros,41.14938600000003,-8.672680000000009,0,Bairros
Bairros,41.14938600000003,-8.670180000000009,0,Bairros
Bairros,41.14938600000003,-8.66768000000001,0,Bairros
Bairros,41.14938600000003,-8.66518000000001,0,Bairros
Bairros,41.14938600000003,-8.66268000000001,0,Bairros
Bairros,41.14938600000003,-8.660180000000011,0,Bairros
Bairros,41.14938600000003,-8.657680000000012,0,Bairros
Bairros,41.14938600000003,-8.655180000000012,0,Bairros
Bairros,41.14938600000003,-8.652680000000013,0,Bairros
Bairros,41.14938600000003,-8.650180000000013,0,Bairros
Bairros,41.14938600000003,-8.647680000000014,0,Bairros
Bairros,41.14938600000003,-8.645180000000014,0,Bairros
Bairros,41.14938600000003,-8.642680000000015,0,Bairros
Bairros,41.14938600000003,-8.640180000000015,0,Bairros
Bairros,41.14938600000003,-8.637680000000016,0,Bairros
Bairros,41.14938600000003,-8.635180000000016,0,Bairros
Bairros,41.14938600000003,-8.632680000000017,0,Bairros
Bairros,41.14938600000003,-8.630180000000017,0,Bairros
Bairros,41.14938600000003,-8.627680000000018,0,Bairros
Bairros,41.14938600000003,-8.625180000000018,0,Bairros
Bairros,41.14938600000003,-8.622680000000019,0,Bairros
Bairros,41.14938600000003,-8.620180000000019,0,Bairros
Bairros,41.14938600000003,-8.61768000000002,0,Bairros
Bairros,41.14938600000003,-8.61518000000002,0,Bairros
Bairros,41.14938600000003,-8.61268000000002,0,Bairros
Bairros,41.14938600000003,-8.610180000000021,0,Bairros
Bairros,41.14938600000003,-8.607680000000022,0,Bairros
Bairros,41.14938600000003,-8.605180000000022,0,Bairros
Bairros,41.14938600000003,-8.602680000000023,0,Bairros
Bairros,41.14938600000003,-8.600180000000023,0,Bairros
Bairros,41.14938600000003,-8.597680000000024,0,Bairros
Bairros,41.14938600000003,-8.595180000000024,0,Bairros
Bairros,41.14938600000003,-8.592680000000025,0,Bairros
Bairros,41.14938600000003,-8.590180000000025,0,Bairros
Bairros,41.14938600000003,-8.587680000000026,0,Bairros
Bairros,41.14938600000003,-8.585180000000026,0,Bairros
Bairros,41.14938600000003,-8.582680000000027,0,Bairros
Bairros,41.14938600000003,-8.580180000000027,0,Bairros
Bairros,41.14938600000003,-8.577680000000028,0,Bairros
Bairros,41.14938600000003,-8.575180000000028,0,Bairros
Bairros,41.14938600000003,-8.572680000000028,0,Bairros
Bairros,41.14938600000003,-8.570180000000029,0,Bairros
Bairros,41.14938600000003,-8.56768000000003,0,Bairros
Bairros,41.14938600000003,-8.56518000000003,0,Bairros
Bairros,41.14938600000003,-8.56268000000003,0,Bairros
Bairros,41.14938600000003,-8.560180000000031,0,Bairros
Bairros,41.15118600000003,-8.71268,0,Bairros
Bairros,41.15118600000003,-8.710180000000001,0,Bairros
Bairros,41.15118600000003,-8.707680000000002,0,Bairros
Bairros,41.15118600000003,-8.705180000000002,0,Bairros
Bairros,41.15118600000003,-8.702680000000003,0,Bairros
Bairros,41.15118600000003,-8.700180000000003,0,Bairros
Bairros,41.15118600000003,-8.697680000000004,0,Bairros
Bairros,41.15118600000003,-8.695180000000004,0,Bairros
Bairros,41.15118600000003,-8.692680000000005,0,Bairros
Bairros,41.15118600000003,-8.690180000000005,0,Bairros
Bairros,41.15118600000003,-8.687680000000006,0,Bairros
Bairros,41.15118600000003,-8.685180000000006,0,Bairros
Bairros,41.15118600000003,-8.682680000000007,0,Bairros
Bairros,41.15118600000003,-8.680180000000007,0,Bairros
Bairros,41.15118600000003,-8.677680000000008,0,Bairros
Bairros,41.15118600000003,-8.675180000000008,0,Bairros
Bairros,41.15118600000003,-8.672680000000009,0,Bairros
Bairros,41.15118600000003,-8.670180000000009,0,Bairros
Bairros,41.15118600000003,-8.66768000000001,0,Bairros
Bairros,41.15118600000003,-8.66518000000001,0,Bairros
Bairros,41.15118600000003,-8.66268000000001,0,Bairros
Bairros,41.15118600000003,-8.660180000000011,0,Bairros
Bairros,41.15118600000003,-8.657680000000012,0,Bairros
Bairros,41.15118600000003,-8.655180000000012,0,Bairros
Bairros,41.15118600000003,-8.652680000000013,1,Bairros
Bairros,41.15118600000003,-8.650180000000013,0,Bairros
Bairros,41.15118600000003,-8.647680000000014,0,Bairros
Bairros,41.15118600000003,-8.645180000000014,0,Bairros
Bairros,41.15118600000003,-8.642680000000015,0,Bairros
Bairros,41.15118600000003,-8.640180000000015,0,Bairros
Bairros,41.15118600000003,-8.637680000000016,0,Bairros
Bairros,41.15118600000003,-8.635180000000016,0,Bairros
Bairros,41.15118600000003,-8.632680000000017,0,Bairros
Bairros,41.15118600000003,-8.630180000000017,0,Bairros
Bairros,41.15118600000003,-8.627680000000018,0,Bairros
Bairros,41.15118600000003,-8.625180000000018,0,Bairros
Bairros,41.15118600000003,-8.622680000000019,0,Bairros
Bairros,41.15118600000003,-8.620180000000019,0,Bairros
Bairros,41.15118600000003,-8.61768000000002,0,Bairros
Bairros,41.15118600000003,-8.61518000000002,0,Bairros
Bairros,41.15118600000003,-8.61268000000002,0,Bairros
Bairros,41.15118600000003,-8.610180000000021,0,Bairros
Bairros,41.15118600000003,-8.607680000000022,0,Bairros
Bairros,41.15118600000003,-8.605180000000022,0,Bairros
Bairros,41.15118600000003,-8.602680000000023,0,Bairros
Bairros,41.15118600000003,-8.600180000000023,0,Bairros
Bairros,41.15118600000003,-8.597680000000024,0,Bairros
Bairros,41.15118600000003,-8.595180000000024,0,Bairros
Bairros,41.15118600000003,-8.592680000000025,0,Bairros
Bairros,41.15118600000003,-8.590180000000025,0,Bairros
Bairros,41.15118600000003,-8.587680000000026,0,Bairros
Bairros,41.15118600000003,-8.585180000000026,0,Bairros
Bairros,41.15118600000003,-8.582680000000027,0,Bairros
Bairros,41.15118600000003,-8.580180000000027,0,Bairros
Bairros,41.15118600000003,-8.577680000000028,0,Bairros
Bairros,41.15118600000003,-8.575180000000028,0,Bairros
Bairros,41.15118600000003,-8.572680000000028,0,Bairros
Bairros,41.15118600000003,-8.570180000000029,0,Bairros
Bairros,41.15118600000003,-8.56768000000003,0,Bairros
Bairros,41.15118600000003,-8.56518000000003,0,Bairros
Bairros,41.15118600000003,-8.56268000000003,0,Bairros
Bairros,41.15118600000003,-8.560180000000031,0,Bairros
Bairros,41.152986000000034,-8.71268,0,Bairros
Bairros,41.152986000000034,-8.710180000000001,0,Bairros
Bairros,41.152986000000034,-8.707680000000002,0,Bairros
Bairros,41.152986000000034,-8.705180000000002,0,Bairros
Bairros,41.152986000000034,-8.702680000000003,0,Bairros
Bairros,41.152986000000034,-8.700180000000003,0,Bairros
Bairros,41.152986000000034,-8.697680000000004,0,Bairros
Bairros,41.152986000000034,-8.695180000000004,0,Bairros
Bairros,41.152986000000034,-8.692680000000005,0,Bairros
Bairros,41.152986000000034,-8.690180000000005,0,Bairros
Bairros,41.152986000000034,-8.687680000000006,0,Bairros
Bairros,41.152986000000034,-8.685180000000006,0,Bairros
Bairros,41.152986000000034,-8.682680000000007,0,Bairros
Bairros,41.152986000000034,-8.680180000000007,0,Bairros
Bairros,41.152986000000034,-8.677680000000008,0,Bairros
Bairros,41.152986000000034,-8.675180000000008,0,Bairros
Bairros,41.152986000000034,-8.672680000000009,0,Bairros
Bairros,41.152986000000034,-8.670180000000009,0,Bairros
Bairros,41.152986000000034,-8.66768000000001,0,Bairros
Bairros,41.152986000000034,-8.66518000000001,0,Bairros
Bairros,41.152986000000034,-8.66268000000001,0,Bairros
Bairros,41.152986000000034,-8.660180000000011,0,Bairros
Bairros,41.152986000000034,-8.657680000000012,0,Bairros
Bairros,41.152986000000034,-8.655180000000012,0,Bairros
Bairros,41.152986000000034,-8.652680000000013,0,Bairros
Bairros,41.152986000000034,-8.650180000000013,0,Bairros
Bairros,41.152986000000034,-8.647680000000014,0,Bairros
Bairros,41.152986000000034,-8.645180000000014,0,Bairros
Bairros,41.152986000000034,-8.642680000000015,0,Bairros
Bairros,41.152986000000034,-8.640180000000015,0,Bairros
Bairros,41.152986000000034,-8.637680000000016,0,Bairros
Bairros,41.152986000000034,-8.635180000000016,0,Bairros
Bairros,41.152986000000034,-8.632680000000017,0,Bairros
Bairros,41.152986000000034,-8.630180000000017,0,Bairros
Bairros,41.152986000000034,-8.627680000000018,0,Bairros
Bairros,41.152986000000034,-8.625180000000018,0,Bairros
Bairros,41.152986000000034,-8.622680000000019,0,Bairros
Bairros,41.152986000000034,-8.620180000000019,0,Bairros
Bairros,41.152986000000034,-8.61768000000002,0,Bairros
Bairros,41.152986000000034,-8.61518000000002,0,Bairros
Bairros,41.152986000000034,-8.61268000000002,0,Bairros
Bairros,41.152986000000034,-8.610180000000021,0,Bairros
Bairros,41.152986000000034,-8.607680000000022,0,Bairros
Bairros,41.152986000000034,-8.605180000000022,0,Bairros
Bairros,41.152986000000034,-8.602680000000023,0,Bairros
Bairros,41.152986000000034,-8.600180000000023,0,Bairros
Bairros,41.152986000000034,-8.597680000000024,0,Bairros
Bairros,41.152986000000034,-8.595180000000024,0,Bairros
Bairros,41.152986000000034,-8.592680000000025,0,Bairros
Bairros,41.152986000000034,-8.590180000000025,0,Bairros
Bairros,41.152986000000034,-8.587680000000026,0,Bairros
Bairros,41.152986000000034,-8.585180000000026,0,Bairros
Bairros,41.152986000000034,-8.582680000000027,0,Bairros
Bairros,41.152986000000034,-8.580180000000027,0,Bairros
Bairros,41.152986000000034,-8.577680000000028,0,Bairros
Bairros,41.152986000000034,-8.575180000000028,0,Bairros
Bairros,41.152986000000034,-8.572680000000028,0,Bairros
Bairros,41.152986000000034,-8.570180000000029,0,Bairros
Bairros,41.152986000000034,-8.56768000000003,0,Bairros
Bairros,41.152986000000034,-8.56518000000003,0,Bairros
Bairros,41.152986000000034,-8.56268000000003,0,Bairros
Bairros,41.152986000000034,-8.560180000000031,0,Bairros
Bairros,41.15478600000004,-8.71268,0,Bairros
Bairros,41.15478600000004,-8.710180000000001,0,Bairros
Bairros,41.15478600000004,-8.707680000000002,0,Bairros
Bairros,41.15478600000004,-8.705180000000002,0,Bairros
Bairros,41.15478600000004,-8.702680000000003,0,Bairros
Bairros,41.15478600000004,-8.700180000000003,0,Bairros
Bairros,41.15478600000004,-8.697680000000004,0,Bairros
Bairros,41.15478600000004,-8.695180000000004,0,Bairros
Bairros,41.15478600000004,-8.692680000000005,0,Bairros
Bairros,41.15478600000004,-8.690180000000005,0,Bairros
Bairros,41.15478600000004,-8.687680000000006,0,Bairros
Bairros,41.15478600000004,-8.685180000000006,0,Bairros
Bairros,41.15478600000004,-8.682680000000007,0,Bairros
Bairros,41.15478600000004,-8.680180000000007,0,Bairros
Bairros,41.15478600000004,-8.677680000000008,0,Bairros
Bairros,41.15478600000004,-8.675180000000008,0,Bairros
Bairros,41.15478600000004,-8.672680000000009,0,Bairros
Bairros,41.15478600000004,-8.670180000000009,0,Bairros
Bairros,41.15478600000004,-8.66768000000001,0,Bairros
Bairros,41.15478600000004,-8.66518000000001,0,Bairros
Bairros,41.15478600000004,-8.66268000000001,0,Bairros
Bairros,41.15478600000004,-8.660180000000011,0,Bairros
Bairros,41.15478600000004,-8.657680000000012,0,Bairros
Bairros,41.15478600000004,-8.655180000000012,0,Bairros
Bairros,41.15478600000004,-8.652680000000013,0,Bairros
Bairros,41.15478600000004,-8.650180000000013,0,Bairros
Bairros,41.15478600000004,-8.647680000000014,0,Bairros
Bairros,41.15478600000004,-8.645180000000014,0,Bairros
Bairros,41.15478600000004,-8.642680000000015,0,Bairros
Bairros,41.15478600000004,-8.640180000000015,0,Bairros
Bairros,41.15478600000004,-8.637680000000016,0,Bairros
Bairros,41.15478600000004,-8.635180000000016,0,Bairros
Bairros,41.15478600000004,-8.632680000000017,0,Bairros
Bairros,41.15478600000004,-8.630180000000017,0,Bairros
Bairros,41.15478600000004,-8.627680000000018,0,Bairros
Bairros,41.15478600000004,-8.625180000000018,0,Bairros
Bairros,41.15478600000004,-8.622680000000019,0,Bairros
Bairros,41.15478600000004,-8.620180000000019,0,Bairros
Bairros,41.15478600000004,-8.61768000000002,0,Bairros
Bairros,41.15478600000004,-8.61518000000002,0,Bairros
Bairros,41.15478600000004,-8.61268000000002,0,Bairros
Bairros,41.15478600000004,-8.610180000000021,0,Bairros
Bairros,41.15478600000004,-8.607680000000022,0,Bairros
Bairros,41.15478600000004,-8.605180000000022,0,Bairros
Bairros,41.15478600000004,-8.602680000000023,0,Bairros
Bairros,41.15478600000004,-8.600180000000023,0,Bairros
Bairros,41.15478600000004,-8.597680000000024,0,Bairros
Bairros,41.15478600000004,-8.595180000000024,0,Bairros
Bairros,41.15478600000004,-8.592680000000025,0,Bairros
Bairros,41.15478600000004,-8.590180000000025,0,Bairros
Bairros,41.15478600000004,-8.587680000000026,0,Bairros
Bairros,41.15478600000004,-8.585180000000026,0,Bairros
Bairros,41.15478600000004,-8.582680000000027,0,Bairros
Bairros,41.15478600000004,-8.580180000000027,0,Bairros
Bairros,41.15478600000004,-8.577680000000028,0,Bairros
Bairros,41.15478600000004,-8.575180000000028,0,Bairros
Bairros,41.15478600000004,-8.572680000000028,0,Bairros
Bairros,41.15478600000004,-8.570180000000029,0,Bairros
Bairros,41.15478600000004,-8.56768000000003,0,Bairros
Bairros,41.15478600000004,-8.56518000000003,0,Bairros
Bairros,41.15478600000004,-8.56268000000003,0,Bairros
Bairros,41.15478600000004,-8.560180000000031,0,Bairros
Bairros,41.15658600000004,-8.71268,0,Bairros
Bairros,41.15658600000004,-8.710180000000001,0,Bairros
Bairros,41.15658600000004,-8.707680000000002,0,Bairros
Bairros,41.15658600000004,-8.705180000000002,0,Bairros
Bairros,41.15658600000004,-8.702680000000003,0,Bairros
Bairros,41.15658600000004,-8.700180000000003,0,Bairros
Bairros,41.15658600000004,-8.697680000000004,0,Bairros
Bairros,41.15658600000004,-8.695180000000004,0,Bairros
Bairros,41.15658600000004,-8.692680000000005,0,Bairros
Bairros,41.15658600000004,-8.690180000000005,0,Bairros
Bairros,41.15658600000004,-8.687680000000006,0,Bairros
Bairros,41.15658600000004,-8.685180000000006,0,Bairros
Bairros,41.15658600000004,-8.682680000000007,0,Bairros
Bairros,41.15658600000004,-8.680180000000007,0,Bairros
Bairros,41.15658600000004,-8.677680000000008,0,Bairros
Bairros,41.15658600000004,-8.675180000000008,0,Bairros
Bairros,41.15658600000004,-8.672680000000009,0,Bairros
Bairros,41.15658600000004,-8.670180000000009,0,Bairros
Bairros,41.15658600000004,-8.66768000000001,0,Bairros
Bairros,41.15658600000004,-8.66518000000001,0,Bairros
Bairros,41.15658600000004,-8.66268000000001,1,Bairros
Bairros,41.15658600000004,-8.660180000000011,1,Bairros
Bairros,41.15658600000004,-8.657680000000012,0,Bairros
Bairros,41.15658600000004,-8.655180000000012,0,Bairros
Bairros,41.15658600000004,-8.652680000000013,0,Bairros
Bairros,41.15658600000004,-8.650180000000013,0,Bairros
Bairros,41.15658600000004,-8.647680000000014,0,Bairros
Bairros,41.15658600000004,-8.645180000000014,0,Bairros
Bairros,41.15658600000004,-8.642680000000015,0,Bairros
Bairros,41.15658600000004,-8.640180000000015,0,Bairros
Bairros,41.15658600000004,-8.637680000000016,0,Bairros
Bairros,41.15658600000004,-8.635180000000016,0,Bairros
Bairros,41.15658600000004,-8.632680000000017,0,Bairros
Bairros,41.15658600000004,-8.630180000000017,0,Bairros
Bairros,41.15658600000004,-8.627680000000018,0,Bairros
Bairros,41.15658600000004,-8.625180000000018,0,Bairros
Bairros,41.15658600000004,-8.622680000000019,0,Bairros
Bairros,41.15658600000004,-8.620180000000019,0,Bairros
Bairros,41.15658600000004,-8.61768000000002,0,Bairros
Bairros,41.15658600000004,-8.61518000000002,0,Bairros
Bairros,41.15658600000004,-8.61268000000002,0,Bairros
Bairros,41.15658600000004,-8.610180000000021,0,Bairros
Bairros,41.15658600000004,-8.607680000000022,0,Bairros
Bairros,41.15658600000004,-8.605180000000022,0,Bairros
Bairros,41.15658600000004,-8.602680000000023,0,Bairros
Bairros,41.15658600000004,-8.600180000000023,0,Bairros
Bairros,41.15658600000004,-8.597680000000024,0,Bairros
Bairros,41.15658600000004,-8.595180000000024,0,Bairros
Bairros,41.15658600000004,-8.592680000000025,0,Bairros
Bairros,41.15658600000004,-8.590180000000025,0,Bairros
Bairros,41.15658600000004,-8.587680000000026,0,Bairros
Bairros,41.15658600000004,-8.585180000000026,0,Bairros
Bairros,41.15658600000004,-8.582680000000027,0,Bairros
Bairros,41.15658600000004,-8.580180000000027,0,Bairros
Bairros,41.15658600000004,-8.577680000000028,0,Bairros
Bairros,41.15658600000004,-8.575180000000028,0,Bairros
Bairros,41.15658600000004,-8.572680000000028,0,Bairros
Bairros,41.15658600000004,-8.570180000000029,0,Bairros
Bairros,41.15658600000004,-8.56768000000003,0,Bairros
Bairros,41.15658600000004,-8.56518000000003,0,Bairros
Bairros,41.15658600000004,-8.56268000000003,0,Bairros
Bairros,41.15658600000004,-8.560180000000031,0,Bairros
Bairros,41.15838600000004,-8.71268,0,Bairros
Bairros,41.15838600000004,-8.710180000000001,0,Bairros
Bairros,41.15838600000004,-8.707680000000002,0,Bairros
Bairros,41.15838600000004,-8.705180000000002,0,Bairros
Bairros,41.15838600000004,-8.702680000000003,0,Bairros
Bairros,41.15838600000004,-8.700180000000003,0,Bairros
Bairros,41.15838600000004,-8.697680000000004,0,Bairros
Bairros,41.15838600000004,-8.695180000000004,0,Bairros
Bairros,41.15838600000004,-8.692680000000005,0,Bairros
Bairros,41.15838600000004,-8.690180000000005,0,Bairros
Bairros,41.15838600000004,-8.687680000000006,0,Bairros
Bairros,41.15838600000004,-8.685180000000006,0,Bairros
Bairros,41.15838600000004,-8.682680000000007,0,Bairros
Bairros,41.15838600000004,-8.680180000000007,0,Bairros
Bairros,41.15838600000004,-8.677680000000008,0,Bairros
Bairros,41.15838600000004,-8.675180000000008,0,Bairros
Bairros,41.15838600000004,-8.672680000000009,0,Bairros
Bairros,41.15838600000004,-8.670180000000009,0,Bairros
Bairros,41.15838600000004,-8.66768000000001,0,Bairros
Bairros,41.15838600000004,-8.66518000000001,0,Bairros
Bairros,41.15838600000004,-8.66268000000001,0,Bairros
Bairros,41.15838600000004,-8.660180000000011,0,Bairros
Bairros,41.15838600000004,-8.657680000000012,0,Bairros
Bairros,41.15838600000004,-8.655180000000012,0,Bairros
Bairros,41.15838600000004,-8.652680000000013,0,Bairros
Bairros,41.15838600000004,-8.650180000000013,0,Bairros
Bairros,41.15838600000004,-8.647680000000014,0,Bairros
Bairros,41.15838600000004,-8.645180000000014,0,Bairros
Bairros,41.15838600000004,-8.642680000000015,0,Bairros
Bairros,41.15838600000004,-8.640180000000015,0,Bairros
Bairros,41.15838600000004,-8.637680000000016,0,Bairros
Bairros,41.15838600000004,-8.635180000000016,0,Bairros
Bairros,41.15838600000004,-8.632680000000017,0,Bairros
Bairros,41.15838600000004,-8.630180000000017,0,Bairros
Bairros,41.15838600000004,-8.627680000000018,0,Bairros
Bairros,41.15838600000004,-8.625180000000018,0,Bairros
Bairros,41.15838600000004,-8.622680000000019,0,Bairros
Bairros,41.15838600000004,-8.620180000000019,0,Bairros
Bairros,41.15838600000004,-8.61768000000002,0,Bairros
Bairros,41.15838600000004,-8.61518000000002,0,Bairros
Bairros,41.15838600000004,-8.61268000000002,0,Bairros
Bairros,41.15838600000004,-8.610180000000021,0,Bairros
Bairros,41.15838600000004,-8.607680000000022,0,Bairros
Bairros,41.15838600000004,-8.605180000000022,0,Bairros
Bairros,41.15838600000004,-8.602680000000023,0,Bairros
Bairros,41.15838600000004,-8.600180000000023,0,Bairros
Bairros,41.15838600000004,-8.597680000000024,0,Bairros
