time,lat,long,NO2
1530319038.0,41.148384191,-8.598367008,45.5
1530319310.0,41.148384191,-8.598367008,58.7
1530319642.0,41.148384191,-8.598367008,58.7
1530319914.0,41.148384191,-8.598367008,58.7
1530320246.0,41.148384191,-8.598367008,55.2
1530320518.0,41.148384191,-8.598367008,55.2
1530320850.0,41.148384191,-8.598367008,55.2
1530321122.0,41.148384191,-8.598367008,49.2
1530321454.0,41.148384191,-8.598367008,49.2
1530321726.0,41.148384191,-8.598367008,49.2
1530322058.0,41.148384191,-8.598367008,36.0
1530322330.0,41.148384191,-8.598367008,36.0
1530322662.0,41.148384191,-8.598367008,36.0
1530322934.0,41.148384191,-8.598367008,34.1
1530323266.0,41.148384191,-8.598367008,34.1
1530323538.0,41.148384191,-8.598367008,34.1
1530323810.0,41.148384191,-8.598367008,39.1
1530324142.0,41.148384191,-8.598367008,39.1
1530324414.0,41.148384191,-8.598367008,39.1
1530324746.0,41.148384191,-8.598367008,39.5
1530325018.0,41.148384191,-8.598367008,39.5
1530325350.0,41.148384191,-8.598367008,39.5
1530325590.0,41.148384191,-8.598367008,30.2
1530325922.0,41.148384191,-8.598367008,30.2
1530326254.0,41.148384191,-8.598367008,30.2
1530326526.0,41.148384191,-8.598367008,34.8
1530326858.0,41.148384191,-8.598367008,34.8
1530327130.0,41.148384191,-8.598367008,34.8
1530327462.0,41.148384191,-8.598367008,29.4
1530327734.0,41.148384191,-8.598367008,29.4
1530328066.0,41.148384191,-8.598367008,29.4
1530328338.0,41.148384191,-8.598367008,31.5
1530328610.0,41.148384191,-8.598367008,31.5
1530328942.0,41.148384191,-8.598367008,31.5
1530329214.0,41.148384191,-8.598367008,38.0
1530329546.0,41.148384191,-8.598367008,38.0
1530329818.0,41.148384191,-8.598367008,38.0
1530330150.0,41.148384191,-8.598367008,32.7
1530330422.0,41.148384191,-8.598367008,32.7
1530330754.0,41.148384191,-8.598367008,32.7
1530331026.0,41.148384191,-8.598367008,36.7
1530331358.0,41.148384191,-8.598367008,36.7
1530331630.0,41.148384191,-8.598367008,36.7
1530331962.0,41.148384191,-8.598367008,36.2
1530332234.0,41.148384191,-8.598367008,36.2
1530332566.0,41.148384191,-8.598367008,36.2
1530332838.0,41.148384191,-8.598367008,38.9
1530333110.0,41.148384191,-8.598367008,38.9
1530333442.0,41.148384191,-8.598367008,38.9
1530333714.0,41.148384191,-8.598367008,51.3
1530334046.0,41.148384191,-8.598367008,51.3
1530334318.0,41.148384191,-8.598367008,51.3
1530334650.0,41.148384191,-8.598367008,70.4
1530334922.0,41.148384191,-8.598367008,70.4
1530335254.0,41.148384191,-8.598367008,70.4
1530335526.0,41.148384191,-8.598367008,57.6
1530335858.0,41.148384191,-8.598367008,57.6
1530336130.0,41.148384191,-8.598367008,57.6
1530336462.0,41.148384191,-8.598367008,68.8
1530336734.0,41.148384191,-8.598367008,68.8
1530337066.0,41.148384191,-8.598367008,68.8
1530337338.0,41.148384191,-8.598367008,55.5
1530337610.0,41.148384191,-8.598367008,55.5
1530337942.0,41.148384191,-8.598367008,55.5
1530338214.0,41.148384191,-8.598367008,55.0
1530338546.0,41.148384191,-8.598367008,55.0
1530338818.0,41.148384191,-8.598367008,55.0
1530339150.0,41.148384191,-8.598367008,49.9
1530339422.0,41.148384191,-8.598367008,49.9
1530339754.0,41.148384191,-8.598367008,49.9
1530340026.0,41.148384191,-8.598367008,71.8
1530340358.0,41.148384191,-8.598367008,71.8
1530340630.0,41.148384191,-8.598367008,71.8
1530340962.0,41.148384191,-8.598367008,70.8
1530341234.0,41.148384191,-8.598367008,70.8
1530341566.0,41.148384191,-8.598367008,70.8
1530341838.0,41.148384191,-8.598367008,90.5
1530342110.0,41.148384191,-8.598367008,90.5
1530342442.0,41.148384191,-8.598367008,90.5
1530342714.0,41.148384191,-8.598367008,82.9
1530343046.0,41.148384191,-8.598367008,82.9
1530343318.0,41.148384191,-8.598367008,82.9
1530343650.0,41.148384191,-8.598367008,82.9
1530343922.0,41.148384191,-8.598367008,82.9
1530344254.0,41.148384191,-8.598367008,82.9
1530344526.0,41.148384191,-8.598367008,80.3
1530344858.0,41.148384191,-8.598367008,80.3
1530345130.0,41.148384191,-8.598367008,80.3
1530345462.0,41.148384191,-8.598367008,62.6
1530345734.0,41.148384191,-8.598367008,62.6
1530346066.0,41.148384191,-8.598367008,62.6
1530346338.0,41.148384191,-8.598367008,72.5
1530346610.0,41.148384191,-8.598367008,72.5
1530346942.0,41.148384191,-8.598367008,72.5
1530347214.0,41.148384191,-8.598367008,58.3
1530347546.0,41.148384191,-8.598367008,58.3
1530347818.0,41.148384191,-8.598367008,58.3
1530348150.0,41.148384191,-8.598367008,58.8
1530348422.0,41.148384191,-8.598367008,58.8
1530348754.0,41.148384191,-8.598367008,58.8
1530349026.0,41.148384191,-8.598367008,71.6
1530349388.0,41.148384191,-8.598367008,71.6
1530349659.0,41.148384191,-8.598367008,71.6
1530349931.0,41.148384191,-8.598367008,70.2
1530350263.0,41.148384191,-8.598367008,70.2
1530350535.0,41.148384191,-8.598367008,70.2
1530350867.0,41.148384191,-8.598367008,71.0
1530351139.0,41.148384191,-8.598367008,71.0
1530351411.0,41.148384191,-8.598367008,71.0
1530351743.0,41.148384191,-8.598367008,41.9
1530352015.0,41.148384191,-8.598367008,41.9
1530352347.0,41.148384191,-8.598367008,41.9
1530352619.0,41.148384191,-8.598367008,47.7
1530352952.0,41.148384191,-8.598367008,47.7
1530353223.0,41.148384191,-8.598367008,47.7
1530353555.0,41.148384191,-8.598367008,47.5
1530353828.0,41.148384191,-8.598367008,47.5
1530354159.0,41.148384191,-8.598367008,47.5
1530354432.0,41.148384191,-8.598367008,45.6
1530354763.0,41.148384191,-8.598367008,45.6
1530355036.0,41.148384191,-8.598367008,45.6
1530355367.0,41.148384191,-8.598367008,36.3
1530355640.0,41.148384191,-8.598367008,36.3
1530355912.0,41.148384191,-8.598367008,36.3
1530356244.0,41.148384191,-8.598367008,49.1
1530356515.0,41.148384191,-8.598367008,49.1
1530356848.0,41.148384191,-8.598367008,49.1
1530357120.0,41.148384191,-8.598367008,51.3
1530357451.0,41.148384191,-8.598367008,51.3
1530357723.0,41.148384191,-8.598367008,51.3
1530358055.0,41.148384191,-8.598367008,36.7
1530358328.0,41.148384191,-8.598367008,36.7
1530358660.0,41.148384191,-8.598367008,36.7
1530358931.0,41.148384191,-8.598367008,46.1
1530359263.0,41.148384191,-8.598367008,46.1
1530359535.0,41.148384191,-8.598367008,46.1
1530359867.0,41.148384191,-8.598367008,34.5
1530360139.0,41.148384191,-8.598367008,34.5
1530360412.0,41.148384191,-8.598367008,34.5
1530360743.0,41.148384191,-8.598367008,28.9
1530361015.0,41.148384191,-8.598367008,28.9
1530361347.0,41.148384191,-8.598367008,28.9
1530361619.0,41.148384191,-8.598367008,49.7
1530361951.0,41.148384191,-8.598367008,49.7
1530362223.0,41.148384191,-8.598367008,49.7
1530362555.0,41.148384191,-8.598367008,43.0
1530362827.0,41.148384191,-8.598367008,43.0
1530363159.0,41.148384191,-8.598367008,43.0
1530363431.0,41.148384191,-8.598367008,44.7
1530363763.0,41.148384191,-8.598367008,44.7
1530364036.0,41.148384191,-8.598367008,44.7
1530364367.0,41.148384191,-8.598367008,50.7
1530364639.0,41.148384191,-8.598367008,50.7
1530364941.0,41.148384191,-8.598367008,50.7
1530365213.0,41.148384191,-8.598367008,44.7
1530365545.0,41.148384191,-8.598367008,44.7
1530365817.0,41.148384191,-8.598367008,44.7
1530366149.0,41.148384191,-8.598367008,46.3
1530366421.0,41.148384191,-8.598367008,46.3
1530366753.0,41.148384191,-8.598367008,46.3
1530367025.0,41.148384191,-8.598367008,54.6
1530367357.0,41.148384191,-8.598367008,54.6
1530367629.0,41.148384191,-8.598367008,54.6
1530367961.0,41.148384191,-8.598367008,49.0
1530368233.0,41.148384191,-8.598367008,49.0
1530368565.0,41.148384191,-8.598367008,49.0
1530368837.0,41.148384191,-8.598367008,49.8
1530369109.0,41.148384191,-8.598367008,49.8
1530369441.0,41.148384191,-8.598367008,49.8
1530369713.0,41.148384191,-8.598367008,58.4
1530370045.0,41.148384191,-8.598367008,58.4
1530370317.0,41.148384191,-8.598367008,58.4
1530370649.0,41.148384191,-8.598367008,51.8
1530370921.0,41.148384191,-8.598367008,51.8
1530371253.0,41.148384191,-8.598367008,51.8
1530371525.0,41.148384191,-8.598367008,43.1
1530371857.0,41.148384191,-8.598367008,43.1
1530372129.0,41.148384191,-8.598367008,43.1
1530372461.0,41.148384191,-8.598367008,55.2
1530372733.0,41.148384191,-8.598367008,55.2
1530373065.0,41.148384191,-8.598367008,55.2
1530373337.0,41.148384191,-8.598367008,58.2
1530373609.0,41.148384191,-8.598367008,58.2
1530373941.0,41.148384191,-8.598367008,58.2
1530374213.0,41.148384191,-8.598367008,55.7
1530374545.0,41.148384191,-8.598367008,55.7
1530374817.0,41.148384191,-8.598367008,55.7
1530375149.0,41.148384191,-8.598367008,55.1
1530375421.0,41.148384191,-8.598367008,55.1
1530375753.0,41.148384191,-8.598367008,55.1
1530376025.0,41.148384191,-8.598367008,59.2
1530376357.0,41.148384191,-8.598367008,59.2
1530376629.0,41.148384191,-8.598367008,59.2
1530376961.0,41.148384191,-8.598367008,67.2
1530377233.0,41.148384191,-8.598367008,67.2
1530377565.0,41.148384191,-8.598367008,67.2
1530377837.0,41.148384191,-8.598367008,64.0
1530378109.0,41.148384191,-8.598367008,64.0
1530378441.0,41.148384191,-8.598367008,64.0
1530378713.0,41.148384191,-8.598367008,65.5
1530379045.0,41.148384191,-8.598367008,65.5
1530379317.0,41.148384191,-8.598367008,65.5
1530379649.0,41.148384191,-8.598367008,65.2
1530379921.0,41.148384191,-8.598367008,65.2
1530380253.0,41.148384191,-8.598367008,65.2
1530380525.0,41.148384191,-8.598367008,50.1
1530380857.0,41.148384191,-8.598367008,50.1
1530381129.0,41.148384191,-8.598367008,50.1
1530381461.0,41.148384191,-8.598367008,58.4
1530381733.0,41.148384191,-8.598367008,58.4
1530382065.0,41.148384191,-8.598367008,58.4
1530382337.0,41.148384191,-8.598367008,38.1
1530382609.0,41.148384191,-8.598367008,38.1
1530382941.0,41.148384191,-8.598367008,38.1
1530383213.0,41.148384191,-8.598367008,66.7
1530383545.0,41.148384191,-8.598367008,66.7
1530383817.0,41.148384191,-8.598367008,66.7
1530384149.0,41.148384191,-8.598367008,58.1
1530384421.0,41.148384191,-8.598367008,58.1
1530384753.0,41.148384191,-8.598367008,58.1
1530385025.0,41.148384191,-8.598367008,46.2
1530385357.0,41.148384191,-8.598367008,46.2
1530385629.0,41.148384191,-8.598367008,46.2
1530385961.0,41.148384191,-8.598367008,59.9
1530386233.0,41.148384191,-8.598367008,59.9
1530386565.0,41.148384191,-8.598367008,59.9
1530386837.0,41.148384191,-8.598367008,62.9
1530387109.0,41.148384191,-8.598367008,62.9
1530387441.0,41.148384191,-8.598367008,62.9
1530387713.0,41.148384191,-8.598367008,59.9
1530388045.0,41.148384191,-8.598367008,59.9
1530388317.0,41.148384191,-8.598367008,59.9
1530388649.0,41.148384191,-8.598367008,63.5
1530388921.0,41.148384191,-8.598367008,63.5
1530389253.0,41.148384191,-8.598367008,63.5
1530389525.0,41.148384191,-8.598367008,57.6
1530389857.0,41.148384191,-8.598367008,57.6
1530390129.0,41.148384191,-8.598367008,57.6
1530390461.0,41.148384191,-8.598367008,53.5
1530390733.0,41.148384191,-8.598367008,53.5
1530391065.0,41.148384191,-8.598367008,53.5
1530391337.0,41.148384191,-8.598367008,49.2
1530391609.0,41.148384191,-8.598367008,49.2
1530391941.0,41.148384191,-8.598367008,49.2
1530392213.0,41.148384191,-8.598367008,69.3
1530392545.0,41.148384191,-8.598367008,69.3
1530392817.0,41.148384191,-8.598367008,69.3
1530393149.0,41.148384191,-8.598367008,57.5
1530393421.0,41.148384191,-8.598367008,57.5
1530393753.0,41.148384191,-8.598367008,57.5
1530394025.0,41.148384191,-8.598367008,57.8
1530394357.0,41.148384191,-8.598367008,57.8
1530394629.0,41.148384191,-8.598367008,57.8
1530394961.0,41.148384191,-8.598367008,52.5
1530395233.0,41.148384191,-8.598367008,52.5
1530395565.0,41.148384191,-8.598367008,52.5
1530395837.0,41.148384191,-8.598367008,42.2
1530396109.0,41.148384191,-8.598367008,42.2
1530396441.0,41.148384191,-8.598367008,42.2
1530396713.0,41.148384191,-8.598367008,40.3
1530397045.0,41.148384191,-8.598367008,40.3
1530397317.0,41.148384191,-8.598367008,40.3
1530397649.0,41.148384191,-8.598367008,37.0
1530397921.0,41.148384191,-8.598367008,37.0
1530398253.0,41.148384191,-8.598367008,37.0
1530398525.0,41.148384191,-8.598367008,40.8
1530398857.0,41.148384191,-8.598367008,40.8
1530399129.0,41.148384191,-8.598367008,40.8
1530399461.0,41.148384191,-8.598367008,38.0
1530399733.0,41.148384191,-8.598367008,38.0
1530400065.0,41.148384191,-8.598367008,38.0
1530400337.0,41.148384191,-8.598367008,42.9
1530400609.0,41.148384191,-8.598367008,42.9
1530400941.0,41.148384191,-8.598367008,42.9
1530401213.0,41.148384191,-8.598367008,32.9
1530401545.0,41.148384191,-8.598367008,32.9
1530401817.0,41.148384191,-8.598367008,32.9
1530402149.0,41.148384191,-8.598367008,32.1
1530402421.0,41.148384191,-8.598367008,32.1
1530402753.0,41.148384191,-8.598367008,32.1
1530403025.0,41.148384191,-8.598367008,31.1
1530403357.0,41.148384191,-8.598367008,31.1
1530403629.0,41.148384191,-8.598367008,31.1
1530403961.0,41.148384191,-8.598367008,31.9
1530404233.0,41.148384191,-8.598367008,31.9
1530404565.0,41.148384191,-8.598367008,31.9
1530404837.0,41.148384191,-8.598367008,29.5
1530405109.0,41.148384191,-8.598367008,29.5
1530405441.0,41.148384191,-8.598367008,29.5
1530405713.0,41.148384191,-8.598367008,27.7
1530406045.0,41.148384191,-8.598367008,27.7
1530406317.0,41.148384191,-8.598367008,27.7
1530406649.0,41.148384191,-8.598367008,24.4
1530406921.0,41.148384191,-8.598367008,24.4
1530407253.0,41.148384191,-8.598367008,24.4
1530407525.0,41.148384191,-8.598367008,23.7
1530407857.0,41.148384191,-8.598367008,23.7
1530408129.0,41.148384191,-8.598367008,23.7
1530408461.0,41.148384191,-8.598367008,26.7
1530408733.0,41.148384191,-8.598367008,26.7
1530409065.0,41.148384191,-8.598367008,26.7
1530409337.0,41.148384191,-8.598367008,19.2
1530409609.0,41.148384191,-8.598367008,19.2
1530409941.0,41.148384191,-8.598367008,19.2
1530410213.0,41.148384191,-8.598367008,21.6
1530410545.0,41.148384191,-8.598367008,21.6
1530410817.0,41.148384191,-8.598367008,21.6
1530411149.0,41.148384191,-8.598367008,22.4
1530411421.0,41.148384191,-8.598367008,22.4
1530411753.0,41.148384191,-8.598367008,22.4
1530412025.0,41.148384191,-8.598367008,26.3
1530412357.0,41.148384191,-8.598367008,26.3
1530412629.0,41.148384191,-8.598367008,26.3
1530412961.0,41.148384191,-8.598367008,21.9
1530413233.0,41.148384191,-8.598367008,21.9
1530413565.0,41.148384191,-8.598367008,21.9
1530413837.0,41.148384191,-8.598367008,23.8
1530414109.0,41.148384191,-8.598367008,23.8
1530414441.0,41.148384191,-8.598367008,23.8
1530414713.0,41.148384191,-8.598367008,29.7
1530415045.0,41.148384191,-8.598367008,29.7
1530415318.0,41.148384191,-8.598367008,29.7
1530415649.0,41.148384191,-8.598367008,26.8
1530415921.0,41.148384191,-8.598367008,26.8
1530416253.0,41.148384191,-8.598367008,26.8
1530416525.0,41.148384191,-8.598367008,28.2
1530416857.0,41.148384191,-8.598367008,28.2
1530417129.0,41.148384191,-8.598367008,28.2
1530417461.0,41.148384191,-8.598367008,25.2
1530417733.0,41.148384191,-8.598367008,25.2
1530418065.0,41.148384191,-8.598367008,25.2
1530418337.0,41.148384191,-8.598367008,19.9
1530418609.0,41.148384191,-8.598367008,19.9
1530418941.0,41.148384191,-8.598367008,19.9
1530419213.0,41.148384191,-8.598367008,25.7
1530419545.0,41.148384191,-8.598367008,25.7
1530419817.0,41.148384191,-8.598367008,25.7
1530420149.0,41.148384191,-8.598367008,29.0
1530420421.0,41.148384191,-8.598367008,29.0
1530420753.0,41.148384191,-8.598367008,29.0
1530421025.0,41.148384191,-8.598367008,24.4
1530421357.0,41.148384191,-8.598367008,24.4
1530421629.0,41.148384191,-8.598367008,24.4
1530421961.0,41.148384191,-8.598367008,23.9
1530422233.0,41.148384191,-8.598367008,23.9
