time,lat,long,intensity
1550249400.0,41.146708106,-8.609970872,100.0
1550249400.0,41.154544084,-8.604944712,13.0
1550249400.0,41.151349842,-8.62616789,83.0
1550249400.0,41.166657644,-8.652724317,64.0
1550249400.0,41.157671157,-8.626198587,48.0
1550249400.0,41.147670681,-8.622320334,42.0
1550249400.0,41.153601822,-8.626405773,27.0
1550249700.0,41.158431424,-8.612251996,27.0
1550249700.0,41.147037283,-8.609766423,97.0
1550249700.0,41.153601822,-8.626405773,24.0
1550249700.0,41.161324138,-8.611830895,43.0
1550249700.0,41.14739166,-8.61122876,36.0
1550249700.0,41.148778656,-8.601570926,29.0
1550249700.0,41.14487346,-8.610923185,74.0
1550249700.0,41.145265777,-8.612094805,53.0
1550249700.0,41.145612073,-8.614788038,58.0
1550249700.0,41.16494587,-8.589229784,24.0
1550249700.0,41.153163753,-8.613669529,18.0
1550249700.0,41.162814506,-8.606720392,52.0
1550249700.0,41.160597126,-8.607924653,32.0
1550249700.0,41.149155706,-8.603301018,30.0
1550249700.0,41.146708106,-8.609970872,97.0
1550249700.0,41.149983948,-8.611419801,63.0
1550249700.0,41.164764795,-8.638299637,74.0
1550249700.0,41.152748279,-8.629554913,60.0
1550249700.0,41.162160252,-8.60585152,106.0
1550249700.0,41.162371957,-8.607796762,40.0
1550249700.0,41.153331017,-8.620961237,63.0
1550249700.0,41.151483646,-8.610390091,75.0
1550249700.0,41.155587612,-8.614529001,77.0
1550249700.0,41.163439687,-8.586598683,32.0
1550249700.0,41.15579448,-8.6149763,77.0
1550249700.0,41.167658788,-8.685827741,61.0
1550250000.0,41.162582771,-8.611476868,43.0
1550250000.0,41.164073206,-8.634834094,181.0
1550250000.0,41.164073206,-8.634834094,181.0
1550250000.0,41.167477169,-8.686556372,110.0
1550250000.0,41.160612259,-8.593339644,25.0
1550250000.0,41.167049092,-8.683872659,66.0
1550250000.0,41.141897761,-8.601642971,23.0
1550250000.0,41.167116071,-8.653050358,72.0
1550250300.0,41.152451889,-8.634656116,20.0
1550250300.0,41.148780364,-8.604192282,35.0
1550250300.0,41.146708106,-8.609970872,86.0
1550250300.0,41.146708106,-8.609970872,86.0
1550250300.0,41.146040033,-8.605151837,33.0
1550250300.0,41.149556735,-8.605197648,30.0
1550250300.0,41.158431424,-8.612251996,45.0
1550250300.0,41.16350242,-8.590106936,28.0
1550250000.0,41.147545475,-8.600893098,27.0
1550250000.0,41.14818831,-8.619779768,27.0
1550250000.0,41.14818831,-8.619779768,27.0
1550250000.0,41.145856146,-8.60080119,23.0
1550250000.0,41.164617606,-8.638706507,54.0
1550250000.0,41.162814506,-8.606720392,53.0
1550250000.0,41.160597126,-8.607924653,20.0
1550250000.0,41.146708106,-8.609970872,92.0
1550250000.0,41.152451889,-8.634656116,20.0
1550250000.0,41.154544084,-8.604944712,25.0
1550250000.0,41.166657644,-8.652724317,60.0
1550250000.0,41.152679415,-8.632183454,57.0
1550250000.0,41.147670681,-8.622320334,51.0
1550250000.0,41.158431424,-8.612251996,33.0
1550250000.0,41.147037283,-8.609766423,92.0
1550250000.0,41.165942037,-8.645901932,39.0
1550250000.0,41.148778656,-8.601570926,31.0
1550250000.0,41.1580591,-8.593734477,38.0
1550250000.0,41.160364701,-8.604247519,79.0
1550250000.0,41.151483646,-8.610390091,66.0
1550250000.0,41.14798832,-8.608330842,7.0
1550250000.0,41.167658788,-8.685827741,50.0
1550250000.0,41.146040033,-8.605151837,34.0
1550250000.0,41.149556735,-8.605197648,21.0
1550250000.0,41.146153768,-8.59487941,36.0
1550250000.0,41.146153768,-8.59487941,36.0
1550250000.0,41.16494587,-8.589229784,33.0
1550250000.0,41.166539033,-8.649082636,62.0
1550250000.0,41.153798065,-8.609145504,51.0
1550250000.0,41.165626846,-8.589150442,118.0
1550250000.0,41.14436322,-8.602712892,56.0
1550250000.0,41.154548009,-8.614967993,37.0
1550250300.0,41.167477169,-8.686556372,89.0
1550250300.0,41.167477169,-8.686556372,89.0
1550250300.0,41.151582792,-8.610784895,1.0
1550250300.0,41.16367214,-8.634812433,116.0
1550250300.0,41.153431064,-8.620605141,55.0
1550250300.0,41.147670681,-8.622320334,57.0
1550250600.0,41.154548009,-8.614967993,37.0
1550250600.0,41.16350242,-8.590106936,38.0
1550250600.0,41.16350242,-8.590106936,38.0
1550250600.0,41.147545475,-8.600893098,26.0
1550250600.0,41.14818831,-8.619779768,28.0
1550250600.0,41.160825586,-8.611578898,40.0
1550250600.0,41.162814506,-8.606720392,53.0
1550250600.0,41.148780364,-8.604192282,26.0
1550250600.0,41.148780364,-8.604192282,26.0
1550250600.0,41.160597126,-8.607924653,29.0
1550250600.0,41.147015683,-8.602823,40.0
1550250600.0,41.16494587,-8.589229784,25.0
1550250600.0,41.167477169,-8.686556372,45.0
1550250600.0,41.167477169,-8.686556372,45.0
1550250600.0,41.167049092,-8.683872659,57.0
1550250600.0,41.164764795,-8.638299637,61.0
1550250600.0,41.162237036,-8.609409795,38.0
1550250600.0,41.16258976,-8.585198117,24.0
1550250600.0,41.152748279,-8.629554913,74.0
1550250600.0,41.152748279,-8.629554913,74.0
1550250600.0,41.147369859,-8.607427044,13.0
1550250600.0,41.145933216,-8.621061124,22.0
1550250600.0,41.145933216,-8.621061124,22.0
1550250600.0,41.162665493,-8.610016282,27.0
1550250600.0,41.151383847,-8.633068212,86.0
1550250600.0,41.151383847,-8.633068212,86.0
1550250600.0,41.14739166,-8.61122876,52.0
1550250600.0,41.160364701,-8.604247519,76.0
1550250600.0,41.160364701,-8.604247519,76.0
1550250600.0,41.14798832,-8.608330842,10.0
1550250600.0,41.164189791,-8.611251794,34.0
1550250600.0,41.147015683,-8.602823,40.0
1550250600.0,41.149155706,-8.603301018,17.0
1550250600.0,41.149155706,-8.603301018,17.0
1550250600.0,41.152451889,-8.634656116,13.0
1550250600.0,41.154544084,-8.604944712,10.0
1550250600.0,41.149983948,-8.611419801,51.0
1550250600.0,41.147670681,-8.622320334,37.0
1550250600.0,41.153601822,-8.626405773,43.0
1550250300.0,41.152033081,-8.629054171,64.0
1550250300.0,41.141897761,-8.601642971,24.0
1550250300.0,41.145612073,-8.614788038,57.0
1550250300.0,41.162814506,-8.606720392,53.0
1550250300.0,41.162160252,-8.60585152,134.0
1550250300.0,41.15579448,-8.6149763,98.0
1550250300.0,41.153331017,-8.620961237,55.0
1550250300.0,41.14739166,-8.61122876,29.0
1550250300.0,41.147423726,-8.601377635,38.0
1550250300.0,41.151483646,-8.610390091,54.0
1550250300.0,41.164764795,-8.638299637,68.0
1550250300.0,41.155587612,-8.614529001,98.0
1550250300.0,41.147369859,-8.607427044,16.0
1550250300.0,41.156175101,-8.609280599,45.0
1550250600.0,41.156175101,-8.609280599,39.0
1550250600.0,41.156175101,-8.609280599,39.0
1550250600.0,41.167116071,-8.653050358,55.0
1550250600.0,41.162371957,-8.607796762,41.0
1550250600.0,41.145939321,-8.614814999,55.0
1550250600.0,41.145939321,-8.614814999,55.0
1550250600.0,41.153682849,-8.60468135,32.0
1550250600.0,41.1458062,-8.602672873,26.0
1550250300.0,41.165626846,-8.589150442,119.0
1550250300.0,41.145939321,-8.614814999,57.0
1550250300.0,41.153682849,-8.60468135,29.0
1550250300.0,41.151349842,-8.62616789,85.0
1550250300.0,41.145856146,-8.60080119,29.0
1550250600.0,41.14487346,-8.610923185,80.0
1550250600.0,41.146040033,-8.605151837,48.0
1550250600.0,41.146040033,-8.605151837,48.0
1550250600.0,41.146153768,-8.59487941,43.0
1550250600.0,41.153431064,-8.620605141,84.0
1550250900.0,41.147423726,-8.601377635,26.0
1550250900.0,41.160364701,-8.604247519,76.0
1550250900.0,41.151483646,-8.610390091,63.0
1550250900.0,41.164189791,-8.611251794,48.0
1550250900.0,41.155587612,-8.614529001,88.0
1550250900.0,41.14196707,-8.601236767,50.0
1550250900.0,41.163439687,-8.586598683,31.0
1550250900.0,41.15579448,-8.6149763,88.0
1550250900.0,41.15579448,-8.6149763,88.0
1550250900.0,41.153331017,-8.620961237,61.0
1550250900.0,41.163542956,-8.610940056,32.0
1550250900.0,41.151582792,-8.610784895,2.0
1550250900.0,41.14436322,-8.602712892,48.0
1550250900.0,41.14436322,-8.602712892,48.0
1550250900.0,41.148394894,-8.605364461,24.0
1550250900.0,41.154548009,-8.614967993,39.0
1550250900.0,41.16350242,-8.590106936,34.0
1550250900.0,41.16350242,-8.590106936,34.0
1550251200.0,41.153163753,-8.613669529,66.0
1550251200.0,41.162582771,-8.611476868,41.0
1550251200.0,41.162582771,-8.611476868,41.0
1550251200.0,41.164073206,-8.634834094,110.0
1550251200.0,41.167477169,-8.686556372,78.0
1550251200.0,41.167049092,-8.683872659,60.0
1550251200.0,41.14766599,-8.621315185,23.0
1550251200.0,41.162237036,-8.609409795,46.0
1550250900.0,41.152679415,-8.632183454,60.0
1550250900.0,41.147670681,-8.622320334,53.0
1550250900.0,41.145933216,-8.621061124,30.0
1550250900.0,41.151383847,-8.633068212,95.0
1550250900.0,41.151383847,-8.633068212,95.0
1550250900.0,41.14739166,-8.61122876,51.0
1550250900.0,41.148778656,-8.601570926,25.0
1550250900.0,41.148778656,-8.601570926,25.0
1550250900.0,41.162814506,-8.606720392,50.0
1550250900.0,41.147015683,-8.602823,29.0
1550250900.0,41.147015683,-8.602823,29.0
1550250900.0,41.146708106,-8.609970872,82.0
1550250900.0,41.152451889,-8.634656116,20.0
1550250900.0,41.149983948,-8.611419801,79.0
1550250900.0,41.151349842,-8.62616789,134.0
1550250900.0,41.167658788,-8.685827741,61.0
1550250900.0,41.167658788,-8.685827741,61.0
1550250900.0,41.14487346,-8.610923185,63.0
1550250900.0,41.16494587,-8.589229784,27.0
1550250900.0,41.164073206,-8.634834094,124.0
1550250900.0,41.14766599,-8.621315185,35.0
1550250900.0,41.16258976,-8.585198117,21.0
1550250900.0,41.147369859,-8.607427044,19.0
1550250900.0,41.147369859,-8.607427044,19.0
1550250900.0,41.141897761,-8.601642971,17.0
1550250600.0,41.14196707,-8.601236767,51.0
1550250600.0,41.163439687,-8.586598683,45.0
1550250600.0,41.15579448,-8.6149763,84.0
1550250600.0,41.15579448,-8.6149763,84.0
1550251200.0,41.146040033,-8.605151837,39.0
1550251200.0,41.146153768,-8.59487941,49.0
1550251500.0,41.167049092,-8.683872659,55.0
1550251500.0,41.167049092,-8.683872659,55.0
1550251500.0,41.164764795,-8.638299637,49.0
1550251500.0,41.147369859,-8.607427044,17.0
1550251500.0,41.156175101,-8.609280599,46.0
1550251500.0,41.167116071,-8.653050358,43.0
1550251500.0,41.162160252,-8.60585152,178.0
1550251500.0,41.166539033,-8.649082636,66.0
1550251500.0,41.153798065,-8.609145504,52.0
1550251500.0,41.153331017,-8.620961237,68.0
1550251500.0,41.145939321,-8.614814999,47.0
1550251200.0,41.149155706,-8.603301018,33.0
1550251200.0,41.154544084,-8.604944712,12.0
1550251200.0,41.154544084,-8.604944712,12.0
1550251200.0,41.149983948,-8.611419801,57.0
1550251200.0,41.151349842,-8.62616789,108.0
1550251200.0,41.166657644,-8.652724317,106.0
1550251200.0,41.152679415,-8.632183454,61.0
1550251200.0,41.147037283,-8.609766423,86.0
1550251200.0,41.145933216,-8.621061124,35.0
1550251500.0,41.16367214,-8.634812433,80.0
1550251500.0,41.160825586,-8.611578898,38.0
1550251500.0,41.160597126,-8.607924653,18.0
1550251500.0,41.149155706,-8.603301018,25.0
1550251500.0,41.149155706,-8.603301018,25.0
1550251500.0,41.146708106,-8.609970872,101.0
1550251500.0,41.149983948,-8.611419801,73.0
1550251500.0,41.151349842,-8.62616789,91.0
1550251200.0,41.148778656,-8.601570926,36.0
1550251200.0,41.150307786,-8.621021462,32.0
1550251200.0,41.150307786,-8.621021462,32.0
1550251200.0,41.160364701,-8.604247519,71.0
1550251200.0,41.159709663,-8.625744187,19.0
1550251200.0,41.14798832,-8.608330842,13.0
1550251200.0,41.164189791,-8.611251794,41.0
1550251200.0,41.155587612,-8.614529001,121.0
1550251200.0,41.153867715,-8.626385449,60.0
1550251200.0,41.16350242,-8.590106936,48.0
1550251200.0,41.147545475,-8.600893098,23.0
1550251200.0,41.14818831,-8.619779768,20.0
1550251200.0,41.160825586,-8.611578898,32.0
1550251200.0,41.148780364,-8.604192282,23.0
1550251200.0,41.147015683,-8.602823,39.0
1550251500.0,41.151582792,-8.610784895,3.0
1550251500.0,41.14436322,-8.602712892,60.0
1550251500.0,41.14436322,-8.602712892,60.0
1550251500.0,41.166080594,-8.648756626,74.0
1550251500.0,41.16350242,-8.590106936,48.0
1550251500.0,41.16350242,-8.590106936,48.0
1550251500.0,41.147545475,-8.600893098,24.0
1550251500.0,41.164617606,-8.638706507,54.0
1550251500.0,41.15069065,-8.592339047,32.0
1550251500.0,41.158431424,-8.612251996,28.0
1550251500.0,41.158431424,-8.612251996,28.0
1550251500.0,41.161324138,-8.611830895,36.0
1550251500.0,41.145933216,-8.621061124,21.0
1550251500.0,41.147423726,-8.601377635,24.0
1550251500.0,41.1580591,-8.593734477,46.0
1550251500.0,41.1580591,-8.593734477,46.0
1550251200.0,41.153798065,-8.609145504,51.0
1550251200.0,41.165626846,-8.589150442,84.0
1550251200.0,41.145939321,-8.614814999,61.0
1550251200.0,41.153682849,-8.60468135,38.0
1550251500.0,41.167658788,-8.685827741,58.0
1550251500.0,41.148390663,-8.612908525,44.0
1550251500.0,41.167477169,-8.686556372,74.0
1550251800.0,41.162371957,-8.607796762,63.0
1550251800.0,41.162371957,-8.607796762,63.0
1550251800.0,41.153798065,-8.609145504,43.0
1550251800.0,41.153331017,-8.620961237,60.0
1550251800.0,41.165626846,-8.589150442,110.0
1550251800.0,41.14436322,-8.602712892,40.0
1550251800.0,41.154548009,-8.614967993,36.0
1550251800.0,41.166080594,-8.648756626,77.0
1550251800.0,41.16350242,-8.590106936,32.0
1550251800.0,41.147545475,-8.600893098,21.0
1550251800.0,41.164617606,-8.638706507,53.0
1550251800.0,41.151582311,-8.633550736,4.0
1550251800.0,41.16367214,-8.634812433,106.0
1550251800.0,41.16367214,-8.634812433,106.0
1550251800.0,41.161668266,-8.610595199,84.0
1550251800.0,41.148780364,-8.604192282,31.0
1550251800.0,41.160597126,-8.607924653,25.0
1550251800.0,41.147015683,-8.602823,27.0
1550251800.0,41.149155706,-8.603301018,16.0
1550251800.0,41.152451889,-8.634656116,25.0
1550251800.0,41.164073206,-8.634834094,203.0
1550251800.0,41.167477169,-8.686556372,99.0
1550251800.0,41.160612259,-8.593339644,42.0
1550251800.0,41.14766599,-8.621315185,21.0
1550251800.0,41.152748279,-8.629554913,66.0
1550251800.0,41.162160252,-8.60585152,154.0
1550252100.0,41.167658788,-8.685827741,58.0
1550252100.0,41.146040033,-8.605151837,31.0
1550252100.0,41.145265777,-8.612094805,70.0
1550252100.0,41.149556735,-8.605197648,36.0
1550252100.0,41.146153768,-8.59487941,39.0
1550252100.0,41.153163753,-8.613669529,105.0
1550251800.0,41.154544084,-8.604944712,13.0
1550251800.0,41.166657644,-8.652724317,95.0
1550251800.0,41.152679415,-8.632183454,63.0
1550251800.0,41.1458062,-8.602672873,19.0
1550251800.0,41.161324138,-8.611830895,40.0
1550251800.0,41.165942037,-8.645901932,38.0
1550251800.0,41.148778656,-8.601570926,29.0
1550251800.0,41.150307786,-8.621021462,38.0
1550251800.0,41.14798832,-8.608330842,14.0
1550251800.0,41.14798832,-8.608330842,14.0
1550251800.0,41.15579448,-8.6149763,90.0
1550251800.0,41.15579448,-8.6149763,90.0
1550251800.0,41.14487346,-8.610923185,81.0
1550251800.0,41.145265777,-8.612094805,36.0
1550251800.0,41.149556735,-8.605197648,18.0
1550251800.0,41.146153768,-8.59487941,35.0
1550251800.0,41.146153768,-8.59487941,35.0
1550252100.0,41.160612259,-8.593339644,47.0
1550252100.0,41.167049092,-8.683872659,58.0
1550252100.0,41.14766599,-8.621315185,29.0
1550252100.0,41.152748279,-8.629554913,69.0
1550251500.0,41.160364701,-8.604247519,56.0
1550251500.0,41.155587612,-8.614529001,96.0
1550252100.0,41.14818831,-8.619779768,33.0
1550252100.0,41.145856146,-8.60080119,25.0
1550252100.0,41.164617606,-8.638706507,48.0
1550252100.0,41.151582311,-8.633550736,2.0
1550252100.0,41.16367214,-8.634812433,112.0
1550252100.0,41.161668266,-8.610595199,73.0
1550252100.0,41.160825586,-8.611578898,27.0
1550252100.0,41.162814506,-8.606720392,45.0
1550252100.0,41.162814506,-8.606720392,45.0
1550252100.0,41.147015683,-8.602823,39.0
1550252100.0,41.146708106,-8.609970872,120.0
1550252100.0,41.152451889,-8.634656116,23.0
1550252400.0,41.145939321,-8.614814999,63.0
1550252400.0,41.163542956,-8.610940056,37.0
1550252400.0,41.151582792,-8.610784895,3.0
1550252400.0,41.151582792,-8.610784895,3.0
1550252400.0,41.14436322,-8.602712892,51.0
1550252400.0,41.166080594,-8.648756626,78.0
1550252400.0,41.166080594,-8.648756626,78.0
1550252400.0,41.16350242,-8.590106936,42.0
1550252400.0,41.147545475,-8.600893098,23.0
1550252400.0,41.16367214,-8.634812433,118.0
1550252400.0,41.161668266,-8.610595199,51.0
1550252400.0,41.160825586,-8.611578898,35.0
1550252400.0,41.147015683,-8.602823,46.0
1550252400.0,41.147015683,-8.602823,46.0
1550252400.0,41.149155706,-8.603301018,27.0
1550252400.0,41.146708106,-8.609970872,93.0
1550252400.0,41.152451889,-8.634656116,24.0
1550252400.0,41.146153768,-8.59487941,41.0
1550252400.0,41.153431064,-8.620605141,62.0
1550252400.0,41.16494587,-8.589229784,36.0
1550252400.0,41.153163753,-8.613669529,184.0
1550252400.0,41.167477169,-8.686556372,83.0
1550252400.0,41.14766599,-8.621315185,24.0
1550252400.0,41.164764795,-8.638299637,75.0
1550252100.0,41.152679415,-8.632183454,60.0
1550252100.0,41.157671157,-8.626198587,46.0
1550252100.0,41.158431424,-8.612251996,29.0
1550252100.0,41.147037283,-8.609766423,120.0
1550252100.0,41.161324138,-8.611830895,38.0
1550252100.0,41.162665493,-8.610016282,37.0
1550252100.0,41.151383847,-8.633068212,76.0
1550252100.0,41.167116071,-8.653050358,58.0
1550252100.0,41.166539033,-8.649082636,62.0
1550252100.0,41.162371957,-8.607796762,45.0
1550252100.0,41.153331017,-8.620961237,75.0
1550252100.0,41.151582792,-8.610784895,1.0
1550252100.0,41.154548009,-8.614967993,40.0
1550252100.0,41.166080594,-8.648756626,67.0
1550252400.0,41.152748279,-8.629554913,77.0
1550252400.0,41.147369859,-8.607427044,11.0
1550252400.0,41.167116071,-8.653050358,69.0
1550252400.0,41.162160252,-8.60585152,86.0
1550252400.0,41.162160252,-8.60585152,86.0
1550252400.0,41.162371957,-8.607796762,55.0
1550252400.0,41.153331017,-8.620961237,62.0
1550252100.0,41.151383847,-8.633068212,76.0
1550252100.0,41.1580591,-8.593734477,30.0
1550252100.0,41.160364701,-8.604247519,87.0
1550252100.0,41.151483646,-8.610390091,66.0
1550252100.0,41.14196707,-8.601236767,39.0
1550252100.0,41.163439687,-8.586598683,36.0
1550252400.0,41.167658788,-8.685827741,53.0
1550252400.0,41.149556735,-8.605197648,26.0
1550252700.0,41.161668266,-8.610595199,49.0
1550252700.0,41.160825586,-8.611578898,35.0
1550252700.0,41.162814506,-8.606720392,45.0
1550252700.0,41.148780364,-8.604192282,25.0
1550252700.0,41.160597126,-8.607924653,41.0
1550252700.0,41.160597126,-8.607924653,41.0
1550252700.0,41.146708106,-8.609970872,103.0
1550252700.0,41.146708106,-8.609970872,103.0
1550252700.0,41.154544084,-8.604944712,7.0
1550252700.0,41.151349842,-8.62616789,89.0
1550252700.0,41.166657644,-8.652724317,106.0
1550252700.0,41.152679415,-8.632183454,55.0
1550252700.0,41.157671157,-8.626198587,30.0
1550252400.0,41.157671157,-8.626198587,33.0
1550252400.0,41.147670681,-8.622320334,52.0
1550252400.0,41.158431424,-8.612251996,35.0
1550252400.0,41.147037283,-8.609766423,93.0
1550252400.0,41.147037283,-8.609766423,93.0
1550252400.0,41.153601822,-8.626405773,33.0
1550252400.0,41.165942037,-8.645901932,42.0
1550252400.0,41.151383847,-8.633068212,81.0
1550252400.0,41.1580591,-8.593734477,41.0
1550252700.0,41.162237036,-8.609409795,32.0
1550252700.0,41.16258976,-8.585198117,16.0
1550252700.0,41.16258976,-8.585198117,16.0
1550252700.0,41.152748279,-8.629554913,63.0
1550252700.0,41.152748279,-8.629554913,63.0
1550252700.0,41.162160252,-8.60585152,124.0
1550252700.0,41.162160252,-8.60585152,124.0
1550252700.0,41.153798065,-8.609145504,58.0
1550252700.0,41.153798065,-8.609145504,58.0
1550252700.0,41.153331017,-8.620961237,69.0
1550252700.0,41.145939321,-8.614814999,59.0
1550252700.0,41.153682849,-8.60468135,22.0
1550252700.0,41.151582792,-8.610784895,2.0
1550252700.0,41.14436322,-8.602712892,47.0
1550252700.0,41.147545475,-8.600893098,19.0
1550252700.0,41.147545475,-8.600893098,19.0
1550252700.0,41.14818831,-8.619779768,32.0
1550252700.0,41.145856146,-8.60080119,30.0
1550252700.0,41.160364701,-8.604247519,73.0
1550252700.0,41.160364701,-8.604247519,73.0
1550252700.0,41.159709663,-8.625744187,19.0
1550252700.0,41.155587612,-8.614529001,98.0
1550252700.0,41.163439687,-8.586598683,39.0
1550252700.0,41.152033081,-8.629054171,63.0
1550252700.0,41.15579448,-8.6149763,98.0
1550253000.0,41.167658788,-8.685827741,46.0
1550253000.0,41.14487346,-8.610923185,70.0
1550253000.0,41.14487346,-8.610923185,70.0
1550253000.0,41.146040033,-8.605151837,35.0
1550253000.0,41.145265777,-8.612094805,33.0
1550253000.0,41.149556735,-8.605197648,29.0
1550253000.0,41.149556735,-8.605197648,29.0
1550252700.0,41.167658788,-8.685827741,50.0
1550252700.0,41.14487346,-8.610923185,77.0
1550252700.0,41.145265777,-8.612094805,33.0
1550252700.0,41.153163753,-8.613669529,216.0
1550252700.0,41.164073206,-8.634834094,301.0
1550252700.0,41.167049092,-8.683872659,40.0
1550252700.0,41.15069065,-8.592339047,31.0
1550252700.0,41.15069065,-8.592339047,31.0
1550252700.0,41.158431424,-8.612251996,40.0
1550252700.0,41.158431424,-8.612251996,40.0
1550252700.0,41.145933216,-8.621061124,32.0
1550252700.0,41.162665493,-8.610016282,50.0
1550252700.0,41.151383847,-8.633068212,78.0
1550252400.0,41.150307786,-8.621021462,42.0
1550252400.0,41.159709663,-8.625744187,21.0
1550252400.0,41.155587612,-8.614529001,84.0
1550252400.0,41.14196707,-8.601236767,42.0
1550253000.0,41.14436322,-8.602712892,52.0
1550253000.0,41.153867715,-8.626385449,23.0
1550253000.0,41.153867715,-8.626385449,23.0
1550253000.0,41.16350242,-8.590106936,43.0
1550253000.0,41.14818831,-8.619779768,26.0
1550253000.0,41.14818831,-8.619779768,26.0
1550253000.0,41.164617606,-8.638706507,54.0
1550253000.0,41.161668266,-8.610595199,72.0
1550253000.0,41.162814506,-8.606720392,53.0
1550253000.0,41.162814506,-8.606720392,53.0
1550253000.0,41.148780364,-8.604192282,28.0
1550253000.0,41.147015683,-8.602823,40.0
1550253300.0,41.153163753,-8.613669529,109.0
1550253300.0,41.162582771,-8.611476868,35.0
1550253300.0,41.160612259,-8.593339644,53.0
1550253300.0,41.164764795,-8.638299637,62.0
1550253300.0,41.164764795,-8.638299637,62.0
1550253300.0,41.162237036,-8.609409795,28.0
1550253300.0,41.16258976,-8.585198117,19.0
1550253300.0,41.152748279,-8.629554913,71.0
1550253300.0,41.147369859,-8.607427044,16.0
1550253000.0,41.162665493,-8.610016282,42.0
1550253000.0,41.165942037,-8.645901932,46.0
1550253000.0,41.148778656,-8.601570926,37.0
1550253000.0,41.147423726,-8.601377635,20.0
1550253000.0,41.160364701,-8.604247519,62.0
1550253000.0,41.160364701,-8.604247519,62.0
1550253000.0,41.14798832,-8.608330842,10.0
1550253000.0,41.14196707,-8.601236767,51.0
1550253000.0,41.152451889,-8.634656116,24.0
1550253000.0,41.151349842,-8.62616789,86.0
1550253000.0,41.166657644,-8.652724317,87.0
1550253000.0,41.152679415,-8.632183454,54.0
1550253000.0,41.152679415,-8.632183454,54.0
1550253000.0,41.147037283,-8.609766423,81.0
1550253000.0,41.161324138,-8.611830895,58.0
1550253000.0,41.145612073,-8.614788038,48.0
1550253000.0,41.164073206,-8.634834094,269.0
1550253000.0,41.167477169,-8.686556372,51.0
1550253000.0,41.160612259,-8.593339644,45.0
1550253000.0,41.14766599,-8.621315185,28.0
1550253300.0,41.162160252,-8.60585152,132.0
1550253300.0,41.166539033,-8.649082636,60.0
1550253300.0,41.165626846,-8.589150442,104.0
1550253300.0,41.145939321,-8.614814999,59.0
1550253300.0,41.154548009,-8.614967993,23.0
1550253000.0,41.14196707,-8.601236767,51.0
1550253000.0,41.163439687,-8.586598683,44.0
1550253000.0,41.163439687,-8.586598683,44.0
1550253000.0,41.152033081,-8.629054171,44.0
1550253000.0,41.15579448,-8.6149763,69.0
1550253300.0,41.167658788,-8.685827741,44.0
1550253300.0,41.149556735,-8.605197648,29.0
1550253300.0,41.149556735,-8.605197648,29.0
1550253300.0,41.146153768,-8.59487941,39.0
1550253000.0,41.166539033,-8.649082636,65.0
1550253000.0,41.151582792,-8.610784895,1.0
1550253000.0,41.151582792,-8.610784895,1.0
1550253300.0,41.166080594,-8.648756626,61.0
1550253300.0,41.166080594,-8.648756626,61.0
1550253300.0,41.16350242,-8.590106936,46.0
1550253300.0,41.147545475,-8.600893098,23.0
1550253300.0,41.14818831,-8.619779768,29.0
1550253300.0,41.14818831,-8.619779768,29.0
1550253300.0,41.145856146,-8.60080119,26.0
1550253300.0,41.164617606,-8.638706507,46.0
1550253300.0,41.160825586,-8.611578898,25.0
1550253300.0,41.160825586,-8.611578898,25.0
1550253300.0,41.160597126,-8.607924653,23.0
1550253300.0,41.147015683,-8.602823,39.0
1550253300.0,41.149155706,-8.603301018,22.0
1550253300.0,41.146708106,-8.609970872,106.0
1550253600.0,41.156175101,-8.609280599,36.0
1550253600.0,41.167116071,-8.653050358,58.0
1550253600.0,41.167116071,-8.653050358,58.0
1550253600.0,41.162160252,-8.60585152,40.0
1550253600.0,41.166539033,-8.649082636,49.0
1550253600.0,41.162371957,-8.607796762,68.0
1550253600.0,41.153798065,-8.609145504,48.0
1550253600.0,41.153331017,-8.620961237,52.0
1550253600.0,41.163542956,-8.610940056,59.0
1550253600.0,41.153682849,-8.60468135,20.0
1550253600.0,41.1458062,-8.602672873,7.0
1550253600.0,41.148394894,-8.605364461,36.0
1550253600.0,41.166080594,-8.648756626,64.0
1550253600.0,41.147545475,-8.600893098,27.0
1550253600.0,41.14818831,-8.619779768,30.0
1550253600.0,41.164617606,-8.638706507,54.0
1550253600.0,41.151582311,-8.633550736,2.0
1550253600.0,41.16367214,-8.634812433,91.0
1550253600.0,41.162814506,-8.606720392,52.0
1550253300.0,41.165942037,-8.645901932,45.0
1550253300.0,41.165942037,-8.645901932,45.0
1550253300.0,41.14739166,-8.61122876,30.0
1550253300.0,41.147423726,-8.601377635,23.0
1550253300.0,41.150307786,-8.621021462,35.0
1550253300.0,41.155587612,-8.614529001,84.0
1550253300.0,41.14196707,-8.601236767,44.0
1550253300.0,41.152033081,-8.629054171,46.0
1550253600.0,41.153601822,-8.626405773,34.0
1550253600.0,41.145933216,-8.621061124,29.0
1550253600.0,41.147423726,-8.601377635,27.0
1550253600.0,41.147423726,-8.601377635,27.0
1550253600.0,41.1580591,-8.593734477,45.0
1550253600.0,41.160364701,-8.604247519,78.0
1550253600.0,41.159709663,-8.625744187,30.0
1550253600.0,41.151483646,-8.610390091,45.0
1550253300.0,41.166657644,-8.652724317,88.0
1550253300.0,41.147670681,-8.622320334,51.0
1550253300.0,41.1458062,-8.602672873,7.0
1550253300.0,41.147037283,-8.609766423,106.0
