time,lat,long,windDirection
1550482698.0,41.148427049,-8.598081889,-121.0
1550482869.0,41.148427049,-8.598081889,-129.0
1550516781.0,41.148427049,-8.598081889,-133.0
1550517051.0,41.148427049,-8.598081889,-124.0
1550517369.0,41.148427049,-8.598081889,-129.0
1550517685.0,41.148427049,-8.598081889,-129.0
1550517965.0,41.148427049,-8.598081889,-128.0
1550518228.0,41.148427049,-8.598081889,-135.0
1550518673.0,41.148427049,-8.598081889,-128.0
1550518863.0,41.148427049,-8.598081889,-129.0
1550519218.0,41.148427049,-8.598081889,-129.0
1550519585.0,41.148427049,-8.598081889,-138.0
1550519776.0,41.148427049,-8.598081889,-129.0
1550520131.0,41.148427049,-8.598081889,-124.0
1550520342.0,41.148427049,-8.598081889,-132.0
1550520688.0,41.148427049,-8.598081889,-125.0
1550520990.0,41.148427049,-8.598081889,-118.0
1550521242.0,41.148427049,-8.598081889,-128.0
1550521607.0,41.148427049,-8.598081889,-131.0
1550521893.0,41.148427049,-8.598081889,-133.0
1550522154.0,41.148427049,-8.598081889,-131.0
1550522459.0,41.148427049,-8.598081889,-127.0
1550522828.0,41.148427049,-8.598081889,-130.0
1550523064.0,41.148427049,-8.598081889,-131.0
1550523452.0,41.148427049,-8.598081889,-126.0
1550523643.0,41.148427049,-8.598081889,-131.0
1550523915.0,41.148427049,-8.598081889,-127.0
1550524353.0,41.148427049,-8.598081889,-129.0
1550524548.0,41.148427049,-8.598081889,-130.0
1550524860.0,41.148427049,-8.598081889,-131.0
1550525281.0,41.148427049,-8.598081889,-138.0
1550525443.0,41.148427049,-8.598081889,-152.0
1550525785.0,41.148427049,-8.598081889,-130.0
1550526203.0,41.148427049,-8.598081889,-150.0
1550526390.0,41.148427049,-8.598081889,-140.0
1550526703.0,41.148427049,-8.598081889,-135.0
1550526951.0,41.148427049,-8.598081889,-128.0
1550527269.0,41.148427049,-8.598081889,-140.0
1550527637.0,41.148427049,-8.598081889,-141.0
1550527862.0,41.148427049,-8.598081889,-120.0
1550528190.0,41.148427049,-8.598081889,-128.0
1550528565.0,41.148427049,-8.598081889,59.0
1550528787.0,41.148427049,-8.598081889,59.0
1550529168.0,41.148427049,-8.598081889,51.0
1550529345.0,41.148427049,-8.598081889,43.0
1550529716.0,41.148427049,-8.598081889,17.0
1550530100.0,41.148427049,-8.598081889,-176.0
1550530241.0,41.148427049,-8.598081889,32.0
1550530614.0,41.148427049,-8.598081889,32.0
1550530984.0,41.148427049,-8.598081889,52.0
1550531151.0,41.148427049,-8.598081889,36.0
1550531544.0,41.148427049,-8.598081889,36.0
1550531757.0,41.148427049,-8.598081889,36.0
1550532097.0,41.148427049,-8.598081889,36.0
1550532677.0,41.148427049,-8.598081889,36.0
1550533041.0,41.148427049,-8.598081889,36.0
1550533410.0,41.148427049,-8.598081889,35.0
1550533592.0,41.148427049,-8.598081889,17.0
1550533962.0,41.148427049,-8.598081889,-176.0
1550534145.0,41.148427049,-8.598081889,5.0
1550534502.0,41.148427049,-8.598081889,3.0
1550534864.0,41.148427049,-8.598081889,5.0
1550535063.0,41.148427049,-8.598081889,24.0
1550535428.0,41.148427049,-8.598081889,17.0
1550535796.0,41.148427049,-8.598081889,15.0
1550637067.0,41.148427049,-8.598081889,118.0
1550637434.0,41.148427049,-8.598081889,117.0
1550637804.0,41.148427049,-8.598081889,119.0
1550637977.0,41.148427049,-8.598081889,129.0
1550638342.0,41.148427049,-8.598081889,116.0
1550638706.0,41.148427049,-8.598081889,123.0
1550638883.0,41.148427049,-8.598081889,123.0
1550639109.0,41.148427049,-8.598081889,119.0
1550639468.0,41.148427049,-8.598081889,126.0
1550639833.0,41.148427049,-8.598081889,123.0
1550640029.0,41.148427049,-8.598081889,116.0
1550640384.0,41.148427049,-8.598081889,120.0
1550640761.0,41.148427049,-8.598081889,117.0
1550640930.0,41.148427049,-8.598081889,111.0
1550641311.0,41.148427049,-8.598081889,110.0
1550641700.0,41.148427049,-8.598081889,123.0
1550641869.0,41.148427049,-8.598081889,117.0
1550642237.0,41.148427049,-8.598081889,115.0
1550642445.0,41.148427049,-8.598081889,118.0
1550642780.0,41.148427049,-8.598081889,113.0
1550643146.0,41.148427049,-8.598081889,117.0
1550643370.0,41.148427049,-8.598081889,110.0
1550643699.0,41.148427049,-8.598081889,121.0
1550644073.0,41.148427049,-8.598081889,93.0
1550644271.0,41.148427049,-8.598081889,112.0
1550644642.0,41.148427049,-8.598081889,115.0
1550644836.0,41.148427049,-8.598081889,119.0
1550645187.0,41.148427049,-8.598081889,103.0
1550645562.0,41.148427049,-8.598081889,123.0
1550645739.0,41.148427049,-8.598081889,123.0
1550646097.0,41.148427049,-8.598081889,118.0
1550646470.0,41.148427049,-8.598081889,123.0
1550646656.0,41.148427049,-8.598081889,122.0
1550647019.0,41.148427049,-8.598081889,119.0
1550647385.0,41.148427049,-8.598081889,112.0
1550647565.0,41.148427049,-8.598081889,113.0
1550647936.0,41.148427049,-8.598081889,119.0
1550648166.0,41.148427049,-8.598081889,116.0
1550648511.0,41.148427049,-8.598081889,120.0
1550648881.0,41.148427049,-8.598081889,115.0
1550649036.0,41.148427049,-8.598081889,123.0
1550649436.0,41.148427049,-8.598081889,124.0
1550649632.0,41.148427049,-8.598081889,123.0
1550649968.0,41.148427049,-8.598081889,121.0
1550650337.0,41.148427049,-8.598081889,128.0
1550650551.0,41.148427049,-8.598081889,128.0
1550650898.0,41.148427049,-8.598081889,109.0
1550651270.0,41.148427049,-8.598081889,119.0
1550651442.0,41.148427049,-8.598081889,120.0
1552636755.0,41.148427049,-8.598081889,130.0
1552636976.0,41.148427049,-8.598081889,128.0
1552637316.0,41.148427049,-8.598081889,120.0
1552637517.0,41.148427049,-8.598081889,123.0
1552637913.0,41.148427049,-8.598081889,118.0
1552638066.0,41.148427049,-8.598081889,123.0
1552638533.0,41.148427049,-8.598081889,125.0
1552638876.0,41.148427049,-8.598081889,121.0
1552638937.0,41.148427049,-8.598081889,127.0
1552639461.0,41.148427049,-8.598081889,120.0
1552639655.0,41.148427049,-8.598081889,126.0
1552640053.0,41.148427049,-8.598081889,113.0
1552640242.0,41.148427049,-8.598081889,125.0
1552640620.0,41.148427049,-8.598081889,125.0
1552640819.0,41.148427049,-8.598081889,128.0
1552641190.0,41.148427049,-8.598081889,130.0
1552641399.0,41.148427049,-8.598081889,119.0
1552641780.0,41.148427049,-8.598081889,133.0
1552642202.0,41.148427049,-8.598081889,130.0
1552642382.0,41.148427049,-8.598081889,133.0
1552642796.0,41.148427049,-8.598081889,146.0
1552642963.0,41.148427049,-8.598081889,141.0
1552643384.0,41.148427049,-8.598081889,123.0
1552643551.0,41.148427049,-8.598081889,83.0
1552643920.0,41.148427049,-8.598081889,135.0
1552644145.0,41.148427049,-8.598081889,136.0
1552644475.0,41.148427049,-8.598081889,149.0
1552644675.0,41.148427049,-8.598081889,134.0
1552645108.0,41.148427049,-8.598081889,108.0
1552645267.0,41.148427049,-8.598081889,125.0
1552645705.0,41.148427049,-8.598081889,109.0
1552645884.0,41.148427049,-8.598081889,3.0
1552646297.0,41.148427049,-8.598081889,143.0
1552646445.0,41.148427049,-8.598081889,148.0
1552646869.0,41.148427049,-8.598081889,135.0
1552647263.0,41.148427049,-8.598081889,139.0
1552647432.0,41.148427049,-8.598081889,149.0
1552647858.0,41.148427049,-8.598081889,171.0
1552648031.0,41.148427049,-8.598081889,139.0
1552648399.0,41.148427049,-8.598081889,122.0
1552648765.0,41.148427049,-8.598081889,133.0
1552648934.0,41.148427049,-8.598081889,167.0
1552649355.0,41.148427049,-8.598081889,-102.0
1552649523.0,41.148427049,-8.598081889,-25.0
1552649881.0,41.148427049,-8.598081889,154.0
1552650262.0,41.148427049,-8.598081889,166.0
1552650487.0,41.148427049,-8.598081889,155.0
1552650821.0,41.148427049,-8.598081889,152.0
1552651005.0,41.148427049,-8.598081889,152.0
1552651422.0,41.148427049,-8.598081889,-37.0
1552651591.0,41.148427049,-8.598081889,-19.0
1552652036.0,41.148427049,-8.598081889,-23.0
1552652406.0,41.148427049,-8.598081889,168.0
1552652591.0,41.148427049,-8.598081889,-84.0
1552652947.0,41.148427049,-8.598081889,-146.0
1552653159.0,41.148427049,-8.598081889,-140.0
1552653499.0,41.148427049,-8.598081889,-137.0
1552653863.0,41.148427049,-8.598081889,-133.0
1552654065.0,41.148427049,-8.598081889,-113.0
1552654495.0,41.148427049,-8.598081889,-124.0
1552654652.0,41.148427049,-8.598081889,-138.0
1552655042.0,41.148427049,-8.598081889,-131.0
1552655229.0,41.148427049,-8.598081889,-105.0
1552655636.0,41.148427049,-8.598081889,-90.0
1552655781.0,41.148427049,-8.598081889,-116.0
1552656234.0,41.148427049,-8.598081889,-114.0
1552656552.0,41.148427049,-8.598081889,-137.0
1552656775.0,41.148427049,-8.598081889,-121.0
1552657129.0,41.148427049,-8.598081889,-125.0
1552657348.0,41.148427049,-8.598081889,-132.0
1552657734.0,41.148427049,-8.598081889,-91.0
1552657912.0,41.148427049,-8.598081889,-105.0
1552658313.0,41.148427049,-8.598081889,-86.0
1552658537.0,41.148427049,-8.598081889,-88.0
1552658883.0,41.148427049,-8.598081889,-131.0
1552659258.0,41.148427049,-8.598081889,-74.0
1552659271.0,41.148427049,-8.598081889,-74.0
1552659483.0,41.148427049,-8.598081889,-81.0
1552861135.0,41.148427049,-8.598081889,-91.0
1552861287.0,41.148427049,-8.598081889,-172.0
1552861666.0,41.148427049,-8.598081889,-178.0
1552862045.0,41.148427049,-8.598081889,-174.0
1552862283.0,41.148427049,-8.598081889,-175.0
1552862622.0,41.148427049,-8.598081889,-175.0
1552862835.0,41.148427049,-8.598081889,-179.0
1552863210.0,41.148427049,-8.598081889,2.0
1552863417.0,41.148427049,-8.598081889,-179.0
1552863836.0,41.148427049,-8.598081889,2.0
1552863958.0,41.148427049,-8.598081889,2.0
1552864390.0,41.148427049,-8.598081889,1.0
1552864790.0,41.148427049,-8.598081889,3.0
1552864959.0,41.148427049,-8.598081889,-175.0
1552865361.0,41.148427049,-8.598081889,7.0
1552865512.0,41.148427049,-8.598081889,1.0
1552865930.0,41.148427049,-8.598081889,2.0
1552866066.0,41.148427049,-8.598081889,-176.0
1552866514.0,41.148427049,-8.598081889,6.0
1552866887.0,41.148427049,-8.598081889,2.0
1552867057.0,41.148427049,-8.598081889,-177.0
1552867499.0,41.148427049,-8.598081889,-177.0
1552867678.0,41.148427049,-8.598081889,2.0
1552868039.0,41.148427049,-8.598081889,-176.0
1552868199.0,41.148427049,-8.598081889,-179.0
1552868619.0,41.148427049,-8.598081889,-179.0
1552868980.0,41.148427049,-8.598081889,-177.0
1552869156.0,41.148427049,-8.598081889,-180.0
1552869539.0,41.148427049,-8.598081889,3.0
1552869749.0,41.148427049,-8.598081889,-168.0
1552870108.0,41.148427049,-8.598081889,-169.0
1552870481.0,41.148427049,-8.598081889,-174.0
1552870670.0,41.148427049,-8.598081889,2.0
1552871063.0,41.148427049,-8.598081889,2.0
1552871253.0,41.148427049,-8.598081889,2.0
1552871611.0,41.148427049,-8.598081889,2.0
1552871967.0,41.148427049,-8.598081889,10.0
1552872016.0,41.148427049,-8.598081889,13.0
1552872564.0,41.148427049,-8.598081889,5.0
1552872723.0,41.148427049,-8.598081889,1.0
1552873091.0,41.148427049,-8.598081889,2.0
1552873462.0,41.148427049,-8.598081889,2.0
1552873650.0,41.148427049,-8.598081889,-179.0
1552874060.0,41.148427049,-8.598081889,2.0
1553118654.0,41.148427049,-8.598081889,-45.0
1553119089.0,41.148427049,-8.598081889,-46.0
1553119320.0,41.148427049,-8.598081889,-46.0
1553119710.0,41.148427049,-8.598081889,-46.0
1553120058.0,41.148427049,-8.598081889,-46.0
1553120251.0,41.148427049,-8.598081889,-33.0
1553120647.0,41.148427049,-8.598081889,-8.0
1553120853.0,41.148427049,-8.598081889,-8.0
1553121245.0,41.148427049,-8.598081889,-8.0
1553121410.0,41.148427049,-8.598081889,-8.0
1553121819.0,41.148427049,-8.598081889,-7.0
1553122166.0,41.148427049,-8.598081889,-7.0
1553122415.0,41.148427049,-8.598081889,-4.0
1553122775.0,41.148427049,-8.598081889,146.0
1553122947.0,41.148427049,-8.598081889,145.0
1553123308.0,41.148427049,-8.598081889,138.0
1553123434.0,41.148427049,-8.598081889,129.0
1553123908.0,41.148427049,-8.598081889,129.0
1553124247.0,41.148427049,-8.598081889,129.0
1553124501.0,41.148427049,-8.598081889,0.0
1553124869.0,41.148427049,-8.598081889,129.0
1553125046.0,41.148427049,-8.598081889,0.0
1553125404.0,41.148427049,-8.598081889,0.0
1553125766.0,41.148427049,-8.598081889,129.0
1553126023.0,41.148427049,-8.598081889,129.0
1553126326.0,41.148427049,-8.598081889,129.0
1553126551.0,41.148427049,-8.598081889,129.0
1553126957.0,41.148427049,-8.598081889,129.0
1553127130.0,41.148427049,-8.598081889,129.0
1553127501.0,41.148427049,-8.598081889,129.0
1553127868.0,41.148427049,-8.598081889,132.0
1553128091.0,41.148427049,-8.598081889,136.0
1553128463.0,41.148427049,-8.598081889,0.0
1553128654.0,41.148427049,-8.598081889,136.0
1553129063.0,41.148427049,-8.598081889,136.0
1553129237.0,41.148427049,-8.598081889,136.0
1553129640.0,41.148427049,-8.598081889,133.0
1553129747.0,41.148427049,-8.598081889,126.0
1553130196.0,41.148427049,-8.598081889,124.0
1553130594.0,41.148427049,-8.598081889,126.0
1553130772.0,41.148427049,-8.598081889,127.0
1553131163.0,41.148427049,-8.598081889,130.0
1553131379.0,41.148427049,-8.598081889,118.0
1553131743.0,41.148427049,-8.598081889,74.0
1553131898.0,41.148427049,-8.598081889,70.0
1553132302.0,41.148427049,-8.598081889,107.0
1553132513.0,41.148427049,-8.598081889,129.0
1553132933.0,41.148427049,-8.598081889,131.0
1553133325.0,41.148427049,-8.598081889,143.0
1553133361.0,41.148427049,-8.598081889,84.0
1553133923.0,41.148427049,-8.598081889,133.0
1553133986.0,41.148427049,-8.598081889,133.0
1553134293.0,41.148427049,-8.598081889,135.0
1553134725.0,41.148427049,-8.598081889,127.0
1553134873.0,41.148427049,-8.598081889,140.0
1553135295.0,41.148427049,-8.598081889,127.0
1553135671.0,41.148427049,-8.598081889,157.0
1553135823.0,41.148427049,-8.598081889,147.0
1553136250.0,41.148427049,-8.598081889,128.0
1553136409.0,41.148427049,-8.598081889,76.0
1553136785.0,41.148427049,-8.598081889,71.0
1553137156.0,41.148427049,-8.598081889,102.0
1553137339.0,41.148427049,-8.598081889,101.0
1553137725.0,41.148427049,-8.598081889,102.0
1553137861.0,41.148427049,-8.598081889,79.0
1553138310.0,41.148427049,-8.598081889,88.0
1553138501.0,41.148427049,-8.598081889,102.0
1553138518.0,41.148427049,-8.598081889,102.0
1553138908.0,41.148427049,-8.598081889,125.0
1553139103.0,41.148427049,-8.598081889,94.0
1553139521.0,41.148427049,-8.598081889,94.0
1553139667.0,41.148427049,-8.598081889,69.0
1553140132.0,41.148427049,-8.598081889,122.0
1553140490.0,41.148427049,-8.598081889,113.0
1553140553.0,41.148427049,-8.598081889,105.0
1553141049.0,41.148427049,-8.598081889,73.0
1553141270.0,41.148427049,-8.598081889,118.0
1553141615.0,41.148427049,-8.598081889,95.0
1553141835.0,41.148427049,-8.598081889,128.0
1553142242.0,41.148427049,-8.598081889,117.0
1553142393.0,41.148427049,-8.598081889,90.0
1553142806.0,41.148427049,-8.598081889,122.0
1553143190.0,41.148427049,-8.598081889,109.0
1553143430.0,41.148427049,-8.598081889,112.0
1553143788.0,41.148427049,-8.598081889,130.0
1553143961.0,41.148427049,-8.598081889,119.0
1553144320.0,41.148427049,-8.598081889,120.0
1553144503.0,41.148427049,-8.598081889,111.0
1553144527.0,41.148427049,-8.598081889,111.0
1553144895.0,41.148427049,-8.598081889,130.0
1553145313.0,41.148427049,-8.598081889,116.0
1553145494.0,41.148427049,-8.598081889,125.0
1553145837.0,41.148427049,-8.598081889,158.0
1553146057.0,41.148427049,-8.598081889,38.0
1553146423.0,41.148427049,-8.598081889,111.0
1553146789.0,41.148427049,-8.598081889,31.0
1553146967.0,41.148427049,-8.598081889,60.0
1553147324.0,41.148427049,-8.598081889,119.0
1553147547.0,41.148427049,-8.598081889,126.0
1553147920.0,41.148427049,-8.598081889,130.0
1553148272.0,41.148427049,-8.598081889,102.0
1553148474.0,41.148427049,-8.598081889,152.0
1553148842.0,41.148427049,-8.598081889,117.0
1553149074.0,41.148427049,-8.598081889,103.0
1553149438.0,41.148427049,-8.598081889,105.0
1553149540.0,41.148427049,-8.598081889,99.0
1553150004.0,41.148427049,-8.598081889,131.0
1553150377.0,41.148427049,-8.598081889,124.0
1553150560.0,41.148427049,-8.598081889,100.0
1553150968.0,41.148427049,-8.598081889,83.0
1553151141.0,41.148427049,-8.598081889,102.0
1553151507.0,41.148427049,-8.598081889,124.0
1553151866.0,41.148427049,-8.598081889,116.0
1553151915.0,41.148427049,-8.598081889,84.0
1553152452.0,41.148427049,-8.598081889,120.0
1553241487.0,41.148427049,-8.598081889,147.0
1553241898.0,41.148427049,-8.598081889,117.0
1553242047.0,41.148427049,-8.598081889,96.0
1553242445.0,41.148427049,-8.598081889,115.0
1553243016.0,41.148427049,-8.598081889,110.0
1553243202.0,41.148427049,-8.598081889,125.0
1553243605.0,41.148427049,-8.598081889,116.0
1553243726.0,41.148427049,-8.598081889,106.0
1553244189.0,41.148427049,-8.598081889,116.0
1553244547.0,41.148427049,-8.598081889,124.0
1553244760.0,41.148427049,-8.598081889,118.0
1553245112.0,41.148427049,-8.598081889,126.0
1553245269.0,41.148427049,-8.598081889,125.0
1553245736.0,41.148427049,-8.598081889,117.0
1553246096.0,41.148427049,-8.598081889,121.0
1553246280.0,41.148427049,-8.598081889,130.0
1553246680.0,41.148427049,-8.598081889,136.0
1553246841.0,41.148427049,-8.598081889,138.0
1553247213.0,41.148427049,-8.598081889,143.0
1553247550.0,41.148427049,-8.598081889,133.0
1553247778.0,41.148427049,-8.598081889,137.0
1553248150.0,41.148427049,-8.598081889,127.0
1553248354.0,41.148427049,-8.598081889,140.0
1553248765.0,41.148427049,-8.598081889,139.0
1553248934.0,41.148427049,-8.598081889,138.0
1553249334.0,41.148427049,-8.598081889,133.0
1553249490.0,41.148427049,-8.598081889,126.0
1553249887.0,41.148427049,-8.598081889,131.0
1553250241.0,41.148427049,-8.598081889,140.0
1553250456.0,41.148427049,-8.598081889,132.0
1553250802.0,41.148427049,-8.598081889,140.0
1553250929.0,41.148427049,-8.598081889,143.0
1553251386.0,41.148427049,-8.598081889,159.0
1553251794.0,41.148427049,-8.598081889,149.0
1553251983.0,41.148427049,-8.598081889,142.0
1553252359.0,41.148427049,-8.598081889,140.0
1553252521.0,41.148427049,-8.598081889,168.0
1553252905.0,41.148427049,-8.598081889,139.0
1553253255.0,41.148427049,-8.598081889,139.0
1553253446.0,41.148427049,-8.598081889,141.0
1553253824.0,41.148427049,-8.598081889,164.0
1553254002.0,41.148427049,-8.598081889,166.0
1553254391.0,41.148427049,-8.598081889,148.0
1553254564.0,41.148427049,-8.598081889,158.0
1553254960.0,41.148427049,-8.598081889,162.0
1553255334.0,41.148427049,-8.598081889,155.0
1553255493.0,41.148427049,-8.598081889,173.0
1553255945.0,41.148427049,-8.598081889,161.0
1553256103.0,41.148427049,-8.598081889,149.0
1553256476.0,41.148427049,-8.598081889,150.0
1553256859.0,41.148427049,-8.598081889,155.0
1553257036.0,41.148427049,-8.598081889,-75.0
1553257407.0,41.148427049,-8.598081889,-126.0
1553257587.0,41.148427049,-8.598081889,-136.0
1553257996.0,41.148427049,-8.598081889,-140.0
1553258179.0,41.148427049,-8.598081889,-143.0
1553258602.0,41.148427049,-8.598081889,-132.0
1553258785.0,41.148427049,-8.598081889,-89.0
1553259195.0,41.148427049,-8.598081889,-21.0
1553259591.0,41.148427049,-8.598081889,-126.0
1553259904.0,41.148427049,-8.598081889,-119.0
1553260202.0,41.148427049,-8.598081889,-131.0
1553260332.0,41.148427049,-8.598081889,-137.0
1553260737.0,41.148427049,-8.598081889,-134.0
1553650947.0,41.148427049,-8.598081889,-180.0
1553651322.0,41.148427049,-8.598081889,132.0
1553651476.0,41.148427049,-8.598081889,153.0
1553651903.0,41.148427049,-8.598081889,32.0
1553652259.0,41.148427049,-8.598081889,127.0
1553652353.0,41.148427049,-8.598081889,144.0
1553652833.0,41.148427049,-8.598081889,144.0
1553653035.0,41.148427049,-8.598081889,106.0
1553653395.0,41.148427049,-8.598081889,123.0
1553653600.0,41.148427049,-8.598081889,143.0
1553653960.0,41.148427049,-8.598081889,119.0
1553654348.0,41.148427049,-8.598081889,124.0
1553654556.0,41.148427049,-8.598081889,125.0
1553654904.0,41.148427049,-8.598081889,120.0
1553655089.0,41.148427049,-8.598081889,118.0
1553655479.0,41.148427049,-8.598081889,127.0
1550163719.0,41.161723813,-8.603915259,-34.0
1550164084.0,41.161723813,-8.603915259,-33.0
1550164267.0,41.161723813,-8.603915259,-33.0
1550164633.0,41.161723813,-8.603915259,-34.0
1550165002.0,41.161723813,-8.603915259,-20.0
1550165190.0,41.161723813,-8.603915259,-20.0
1550165557.0,41.161723813,-8.603915259,-19.0
1550165741.0,41.161723813,-8.603915259,-18.0
1550166116.0,41.161723813,-8.603915259,-16.0
1550166495.0,41.161723813,-8.603915259,-16.0
1550166673.0,41.161723813,-8.603915259,-15.0
1550167073.0,41.161723813,-8.603915259,-15.0
1550167224.0,41.161723813,-8.603915259,-15.0
1550167615.0,41.161723813,-8.603915259,-13.0
1550167979.0,41.161723813,-8.603915259,-8.0
1550168157.0,41.161723813,-8.603915259,152.0
1550168525.0,41.161723813,-8.603915259,114.0
1550168911.0,41.161723813,-8.603915259,120.0
1550169088.0,41.161723813,-8.603915259,123.0
1550169455.0,41.161723813,-8.603915259,123.0
1550169814.0,41.161723813,-8.603915259,123.0
1550170006.0,41.161723813,-8.603915259,123.0
1550170367.0,41.161723813,-8.603915259,123.0
1550170559.0,41.161723813,-8.603915259,110.0
1550170927.0,41.161723813,-8.603915259,107.0
1550171302.0,41.161723813,-8.603915259,105.0
1550171484.0,41.161723813,-8.603915259,105.0
1550171849.0,41.161723813,-8.603915259,105.0
1550172214.0,41.161723813,-8.603915259,104.0
1550172395.0,41.161723813,-8.603915259,104.0
1550172777.0,41.161723813,-8.603915259,104.0
1550172938.0,41.161723813,-8.603915259,104.0
1550173318.0,41.161723813,-8.603915259,104.0
1550173683.0,41.161723813,-8.603915259,104.0
1550173863.0,41.161723813,-8.603915259,106.0
1550174251.0,41.161723813,-8.603915259,106.0
1550174423.0,41.161723813,-8.603915259,104.0
1550174802.0,41.161723813,-8.603915259,102.0
1550175169.0,41.161723813,-8.603915259,102.0
1550175355.0,41.161723813,-8.603915259,102.0
1550175710.0,41.161723813,-8.603915259,102.0
1550175919.0,41.161723813,-8.603915259,80.0
1550176281.0,41.161723813,-8.603915259,80.0
1550176652.0,41.161723813,-8.603915259,80.0
1550177012.0,41.161723813,-8.603915259,117.0
1550177194.0,41.161723813,-8.603915259,151.0
1550177570.0,41.161723813,-8.603915259,112.0
1550177580.0,41.161723813,-8.603915259,112.0
1550177769.0,41.161723813,-8.603915259,94.0
1550178137.0,41.161723813,-8.603915259,73.0
1550178512.0,41.161723813,-8.603915259,97.0
1550178685.0,41.161723813,-8.603915259,82.0
1550179062.0,41.161723813,-8.603915259,87.0
1550179425.0,41.161723813,-8.603915259,68.0
1550179613.0,41.161723813,-8.603915259,68.0
1550180011.0,41.161723813,-8.603915259,94.0
1550180171.0,41.161723813,-8.603915259,79.0
1550180545.0,41.161723813,-8.603915259,84.0
1550180922.0,41.161723813,-8.603915259,82.0
1550181094.0,41.161723813,-8.603915259,82.0
1550181471.0,41.161723813,-8.603915259,76.0
1550181646.0,41.161723813,-8.603915259,80.0
1550181826.0,41.161723813,-8.603915259,80.0
1550182025.0,41.161723813,-8.603915259,75.0
1550182394.0,41.161723813,-8.603915259,77.0
1550182572.0,41.161723813,-8.603915259,81.0
1550182953.0,41.161723813,-8.603915259,82.0
1550183126.0,41.161723813,-8.603915259,82.0
1550183500.0,41.161723813,-8.603915259,82.0
1550183861.0,41.161723813,-8.603915259,82.0
1550184227.0,41.161723813,-8.603915259,82.0
1550184401.0,41.161723813,-8.603915259,78.0
1550184793.0,41.161723813,-8.603915259,76.0
1550184971.0,41.161723813,-8.603915259,76.0
1550185349.0,41.161723813,-8.603915259,76.0
1550185710.0,41.161723813,-8.603915259,77.0
1550185881.0,41.161723813,-8.603915259,78.0
1550186253.0,41.161723813,-8.603915259,87.0
1550186428.0,41.161723813,-8.603915259,86.0
1550186812.0,41.161723813,-8.603915259,82.0
1550187171.0,41.161723813,-8.603915259,86.0
1550187529.0,41.161723813,-8.603915259,65.0
1550187734.0,41.161723813,-8.603915259,76.0
1550187953.0,41.161723813,-8.603915259,83.0
1550188277.0,41.161723813,-8.603915259,83.0
1550188632.0,41.161723813,-8.603915259,83.0
1550188860.0,41.161723813,-8.603915259,83.0
1550189186.0,41.161723813,-8.603915259,85.0
1550189581.0,41.161723813,-8.603915259,85.0
1550189756.0,41.161723813,-8.603915259,82.0
1550190129.0,41.161723813,-8.603915259,85.0
1550190332.0,41.161723813,-8.603915259,81.0
1550190666.0,41.161723813,-8.603915259,80.0
1550191047.0,41.161723813,-8.603915259,80.0
1550191393.0,41.161723813,-8.603915259,82.0
1550191584.0,41.161723813,-8.603915259,69.0
1550191965.0,41.161723813,-8.603915259,76.0
1550192138.0,41.161723813,-8.603915259,76.0
1550192505.0,41.161723813,-8.603915259,76.0
1550192881.0,41.161723813,-8.603915259,83.0
1550193077.0,41.161723813,-8.603915259,83.0
1550193441.0,41.161723813,-8.603915259,83.0
1550193639.0,41.161723813,-8.603915259,83.0
1550193981.0,41.161723813,-8.603915259,86.0
1550194368.0,41.161723813,-8.603915259,83.0
1550194559.0,41.161723813,-8.603915259,82.0
1550194909.0,41.161723813,-8.603915259,82.0
1550195120.0,41.161723813,-8.603915259,82.0
1550195437.0,41.161723813,-8.603915259,82.0
1550195827.0,41.161723813,-8.603915259,82.0
1550196050.0,41.161723813,-8.603915259,82.0
1550196360.0,41.161723813,-8.603915259,82.0
1550196742.0,41.161723813,-8.603915259,84.0
1550196969.0,41.161723813,-8.603915259,84.0
1550197298.0,41.161723813,-8.603915259,80.0
1550197683.0,41.161723813,-8.603915259,80.0
1550197831.0,41.161723813,-8.603915259,80.0
1550198219.0,41.161723813,-8.603915259,77.0
1550198593.0,41.161723813,-8.603915259,76.0
1550198775.0,41.161723813,-8.603915259,79.0
1550199138.0,41.161723813,-8.603915259,78.0
1550199321.0,41.161723813,-8.603915259,78.0
1550199686.0,41.161723813,-8.603915259,84.0
1550200055.0,41.161723813,-8.603915259,80.0
1550200255.0,41.161723813,-8.603915259,79.0
1550200602.0,41.161723813,-8.603915259,81.0
1550200992.0,41.161723813,-8.603915259,82.0
1550201149.0,41.161723813,-8.603915259,82.0
1550201533.0,41.161723813,-8.603915259,83.0
1550201902.0,41.161723813,-8.603915259,80.0
1550202083.0,41.161723813,-8.603915259,82.0
1550202458.0,41.161723813,-8.603915259,79.0
1550202627.0,41.161723813,-8.603915259,81.0
1550202999.0,41.161723813,-8.603915259,80.0
1550203376.0,41.161723813,-8.603915259,80.0
1550203553.0,41.161723813,-8.603915259,81.0
1550203922.0,41.161723813,-8.603915259,80.0
1550204302.0,41.161723813,-8.603915259,80.0
1550204480.0,41.161723813,-8.603915259,80.0
1550204838.0,41.161723813,-8.603915259,80.0
1550204868.0,41.161723813,-8.603915259,80.0
1550205033.0,41.161723813,-8.603915259,82.0
1550205406.0,41.161723813,-8.603915259,79.0
1550205771.0,41.161723813,-8.603915259,81.0
1550206132.0,41.161723813,-8.603915259,78.0
1550206336.0,41.161723813,-8.603915259,78.0
